,qual_pos,driver,qual_time,race_num,year
4384,16,   Alex Labbe,   ,13,2021
4385,18,   Brett Moffitt,   ,13,2021
4386,20,   Landon Cassill,   ,13,2021
4387,22,   Jesse Little,   ,13,2021
4388,24,   Josh Williams,   ,13,2021
4389,26,   Jeffrey Earnhardt,   ,13,2021
4390,28,   Ryan Ellis,   ,13,2021
4391,30,   Colby Howard,   ,13,2021
4392,32,   Matt Mills,   ,13,2021
4393,34,   Matt Jaskol,   ,13,2021
4394,36,   David Starr,   ,13,2021
4395,38,   Bayley Currey,   ,13,2021
4396,40,   Gray Gaulding,   ,13,2021
4397,42,   Dillon Bassett,   ,13,2021
4398,1,   A.J. Allmendinger,   ,14,2021
4399,3,   Brandon Jones,   ,14,2021
4400,5,   Daniel Hemric,   ,14,2021
4401,7,   Brandon Brown,   ,14,2021
4402,9,   Ryan Sieg,   ,14,2021
4403,11,   Josh Williams,   ,14,2021
4404,13,   Jade Buford,   ,14,2021
4405,15,   Ryan Vargas,   ,14,2021
4406,17,   Myatt Snider,   ,14,2021
4407,19,   Brett Moffitt,   ,14,2021
4408,21,   Tanner Berryhill,   ,14,2021
4409,23,   Gray Gaulding,   ,14,2021
4410,25,   Jesse Little,   ,14,2021
4411,27,   Garrett Smithley,   ,14,2021
4412,29,   Kyle Weatherman,   ,14,2021
4413,31,   David Starr,   ,14,2021
4414,33,   Jeffrey Earnhardt,   ,14,2021
4415,35,"   Joe Graf, Jr.",   ,14,2021
4416,37,   Stefan Parsons,   ,14,2021
4417,39,   Bayley Currey,   ,14,2021
4418,41,   Timmy Hill,   ,14,2021
4419,2,   Justin Haley,   ,14,2021
4420,4,   Austin Cindric,   ,14,2021
4421,6,   Michael Annett,   ,14,2021
4422,8,   Jeb Burton,   ,14,2021
4423,10,   Alex Labbe,   ,14,2021
4424,12,   Riley Herbst,   ,14,2021
4425,14,   Kyle Busch,   ,14,2021
4426,16,   Justin Allgaier,   ,14,2021
4427,18,   Harrison Burton,   ,14,2021
4428,20,   Jeremy Clements,   ,14,2021
4429,22,   Landon Cassill,   ,14,2021
4430,24,   Matt Mills,   ,14,2021
4431,26,   Colby Howard,   ,14,2021
4432,28,   Josh Berry,   ,14,2021
4433,30,   Noah Gragson,   ,14,2021
4434,32,   Jordan Anderson,   ,14,2021
4435,34,   Brandon Gdovic,   ,14,2021
4436,36,   Tommy Joe Martins,   ,14,2021
4437,38,"   Ronnie Bassett, Jr.",   ,14,2021
4438,40,   Matt Jaskol,   ,14,2021
4439,42,   Dillon Bassett,   ,14,2021
4440,1,   Kyle Busch,30.420   ,15,2021
4441,3,   Harrison Burton,30.571   ,15,2021
4442,5,   A.J. Allmendinger,30.722   ,15,2021
4443,7,   Brandon Jones,30.742   ,15,2021
4444,9,   Jade Buford,30.807   ,15,2021
4445,11,   Justin Allgaier,30.897   ,15,2021
4446,13,   Ryan Sieg,30.937   ,15,2021
4447,15,   Austin Hill,30.995   ,15,2021
4448,17,   Tyler Reddick,31.007   ,15,2021
4449,19,   Tommy Joe Martins,31.092   ,15,2021
4450,21,   Michael Annett,31.110   ,15,2021
4451,23,   Jeremy Clements,31.153   ,15,2021
4452,25,   Landon Cassill,31.217   ,15,2021
4453,27,   Kyle Weatherman,31.363   ,15,2021
4454,29,   Alex Labbe,31.379   ,15,2021
4455,31,   J.J. Yeley,31.477   ,15,2021
4456,33,"   Joe Graf, Jr.",31.633   ,15,2021
4457,35,   Jesse Little,31.841   ,15,2021
4458,37,   Chad Finchum,31.543   ,15,2021
4459,39,   Jeffrey Earnhardt,31.568   ,15,2021
4460,41,   Dillon Bassett,31.851   ,15,2021
4461,2,   Austin Cindric,30.556   ,15,2021
4462,4,   Daniel Hemric,30.718   ,15,2021
4463,6,   Jeb Burton,30.726   ,15,2021
4464,8,   Myatt Snider,30.752   ,15,2021
4465,10,   Noah Gragson,30.867   ,15,2021
4466,12,   Justin Haley,30.910   ,15,2021
4467,14,   Will Rodgers,30.943   ,15,2021
4468,16,   Brandon Brown,31.003   ,15,2021
4469,18,   Brett Moffitt,31.080   ,15,2021
4470,20,   Riley Herbst,31.106   ,15,2021
4471,22,   Josh Berry,31.138   ,15,2021
4472,24,   Stefan Parsons,31.163   ,15,2021
4473,26,   Josh Williams,31.252   ,15,2021
4474,28,   Ryan Vargas,31.370   ,15,2021
4475,30,   Bayley Currey,31.407   ,15,2021
4476,32,   Matt Mills,31.568   ,15,2021
4477,34,   David Starr,31.647   ,15,2021
4478,36,   Natalie Decker,31.987   ,15,2021
4479,38,   Timmy Hill,31.553   ,15,2021
4480,40,   Colby Howard,31.591   ,15,2021
4481,42,   Gray Gaulding,32.350   ,15,2021
4482,1,   Harrison Burton,   ,16,2021
4483,3,   A.J. Allmendinger,   ,16,2021
4484,5,   Jeb Burton,   ,16,2021
4485,7,   Noah Gragson,   ,16,2021
4486,9,   Jeremy Clements,   ,16,2021
4487,11,   Justin Haley,   ,16,2021
4488,13,   Austin Cindric,   ,16,2021
4489,15,   Austin Hill,   ,16,2021
4490,17,   Brett Moffitt,   ,16,2021
4491,19,   Myatt Snider,   ,16,2021
4492,21,   Ryan Vargas,   ,16,2021
4493,23,   Landon Cassill,   ,16,2021
4494,25,   David Starr,   ,16,2021
4495,27,   Matt Mills,   ,16,2021
4496,29,   Jade Buford,   ,16,2021
4497,31,   Blaine Perkins,   ,16,2021
4498,33,   Josh Berry,   ,16,2021
4499,35,"   Joe Graf, Jr.",   ,16,2021
4500,37,   Colby Howard,   ,16,2021
4501,39,   Loris Hezemans,   ,16,2021
4502,41,   Timmy Hill,   ,16,2021
4503,2,   Justin Allgaier,   ,16,2021
4504,4,   Brandon Jones,   ,16,2021
4505,6,   Daniel Hemric,   ,16,2021
4506,8,   Michael Annett,   ,16,2021
4507,10,   Riley Herbst,   ,16,2021
4508,12,   Ryan Sieg,   ,16,2021
4509,14,   Ty Gibbs,   ,16,2021
4510,16,   Alex Labbe,   ,16,2021
4511,18,   Tommy Joe Martins,   ,16,2021
4512,20,   Sam Mayer,   ,16,2021
4513,22,   Josh Williams,   ,16,2021
4514,24,   Brandon Brown,   ,16,2021
4515,26,   Santino Ferrucci,   ,16,2021
4516,28,   Jesse Little,   ,16,2021
4517,30,   Kyle Weatherman,   ,16,2021
4518,32,   Carson Ware,   ,16,2021
4519,34,   Bayley Currey,   ,16,2021
4520,36,   Mason Massey,   ,16,2021
4521,38,   Jeffrey Earnhardt,   ,16,2021
4522,40,   Joey Gase,   ,16,2021
4523,1,   Ty Gibbs,2:15.520   ,17,2021
4524,3,   A.J. Allmendinger,2:15.725   ,17,2021
4525,5,   Kyle Busch,2:16.392   ,17,2021
4526,7,   Kaz Grala,2:16.817   ,17,2021
4527,9,   Jeremy Clements,2:17.184   ,17,2021
4528,11,   Jade Buford,2:19.351   ,17,2021
4529,13,   Justin Haley,2:16.724   ,17,2021
4530,15,   Andy Lally,2:16.870   ,17,2021
4531,17,   Cody Ware,2:16.983   ,17,2021
4532,19,   Brandon Brown,2:17.120   ,17,2021
4533,21,   Brandon Jones,2:17.452   ,17,2021
4534,23,   Sam Mayer,2:17.564   ,17,2021
4535,25,   Kris Wright,2:17.862   ,17,2021
4536,27,   Myatt Snider,2:18.102   ,17,2021
4537,29,   Timmy Hill,2:18.388   ,17,2021
4538,31,   Stephen Leicht,2:18.641   ,17,2021
4539,33,   Tommy Joe Martins,2:19.365   ,17,2021
4540,35,   Natalie Decker,2:27.342   ,17,2021
4541,37,   Matt Jaskol,2:18.869   ,17,2021
4542,39,   Jeffrey Earnhardt,2:19.084   ,17,2021
4543,41,   Boris Said,2:19.549   ,17,2021
4544,43,   Bayley Currey,2:20.863   ,17,2021
4545,2,   Austin Cindric,2:15.592   ,17,2021
4546,4,   Daniel Hemric,2:15.915   ,17,2021
4547,6,   Justin Allgaier,2:16.729   ,17,2021
4548,8,   Jeb Burton,2:16.846   ,17,2021
4549,10,   Harrison Burton,2:18.192   ,17,2021
4550,12,   Michael Annett,   ,17,2021
4551,14,   Josh Bilicki,2:16.801   ,17,2021
4552,16,   Preston Pardus,2:16.885   ,17,2021
4553,18,   Spencer Pumpelly,2:17.023   ,17,2021
4554,20,   Kevin Harvick,2:17.178   ,17,2021
4555,22,   Alex Labbe,2:17.491   ,17,2021
4556,24,   Brett Moffitt,2:17.836   ,17,2021
4557,26,   Ryan Sieg,2:17.993   ,17,2021
4558,28,   Ryan Ellis,2:18.344   ,17,2021
4559,30,   Josh Williams,2:18.618   ,17,2021
4560,32,   Landon Cassill,2:19.010   ,17,2021
4561,34,   Riley Herbst,2:19.922   ,17,2021
4562,36,   Noah Gragson,   ,17,2021
4563,38,   Gray Gaulding,2:18.959   ,17,2021
4564,40,   Colby Howard,2:19.452   ,17,2021
4565,42,   Kyle Weatherman,2:20.167   ,17,2021
4566,1,   Kyle Busch,   ,18,2021
4567,3,   A.J. Allmendinger,   ,18,2021
4568,5,   Harrison Burton,   ,18,2021
4569,7,   Justin Haley,   ,18,2021
4570,9,   Noah Gragson,   ,18,2021
4571,11,   Jeb Burton,   ,18,2021
4572,13,   Brandon Jones,   ,18,2021
4573,15,   Myatt Snider,   ,18,2021
4574,17,   Alex Labbe,   ,18,2021
4575,19,   Jeremy Clements,   ,18,2021
4576,21,   Landon Cassill,   ,18,2021
4577,23,   Mason Massey,   ,18,2021
4578,25,   Santino Ferrucci,   ,18,2021
4579,27,   Jade Buford,   ,18,2021
4580,29,"   Ronnie Bassett, Jr.",   ,18,2021
4581,31,   Jesse Little,   ,18,2021
4582,33,"   Joe Graf, Jr.",   ,18,2021
4583,35,   David Starr,   ,18,2021
4584,37,   Jeffrey Earnhardt,   ,18,2021
4585,39,   Bayley Currey,   ,18,2021
4586,41,   Timmy Hill,   ,18,2021
4587,2,   Daniel Hemric,   ,18,2021
4588,4,   Austin Cindric,   ,18,2021
4589,6,   Michael Annett,   ,18,2021
4590,8,   Justin Allgaier,   ,18,2021
4591,10,   Riley Herbst,   ,18,2021
4592,12,   Brandon Brown,   ,18,2021
4593,14,   Tommy Joe Martins,   ,18,2021
4594,16,   Ryan Sieg,   ,18,2021
4595,18,   Josh Williams,   ,18,2021
4596,20,   Brett Moffitt,   ,18,2021
4597,22,   Sam Mayer,   ,18,2021
4598,24,   Matt Mills,   ,18,2021
4599,26,   Carson Ware,   ,18,2021
4600,28,   Josh Berry,   ,18,2021
4601,30,   Ty Dillon,   ,18,2021
4602,32,   Ryan Vargas,   ,18,2021
4603,34,   C.J. McLaughlin,   ,18,2021
4604,36,   Colby Howard,   ,18,2021
4605,38,   Kyle Weatherman,   ,18,2021
4606,40,   Gray Gaulding,   ,18,2021
4607,1,   Jeb Burton,   ,19,2021
4608,3,   Noah Gragson,   ,19,2021
4609,5,   Justin Allgaier,   ,19,2021
4610,7,   Brett Moffitt,   ,19,2021
4611,9,   Sam Mayer,   ,19,2021
4612,11,   Ryan Sieg,   ,19,2021
4613,13,   Daniel Hemric,   ,19,2021
4614,15,   Alex Labbe,   ,19,2021
4615,17,   Tommy Joe Martins,   ,19,2021
4616,19,   Ryan Vargas,   ,19,2021
4617,21,   Josh Berry,   ,19,2021
4618,23,   Brandon Jones,   ,19,2021
4619,25,   Colby Howard,   ,19,2021
4620,27,   Matt Mills,   ,19,2021
4621,29,   Mason Massey,   ,19,2021
4622,31,   Landon Cassill,   ,19,2021
4623,33,   Jordan Anderson,   ,19,2021
4624,35,   Dawson Cram,   ,19,2021
4625,37,   Dexter Bean,   ,19,2021
4626,39,   C.J. McLaughlin,   ,19,2021
4627,41,   Chad Finchum,   ,19,2021
4628,2,   Justin Haley,   ,19,2021
4629,4,   Austin Cindric,   ,19,2021
4630,6,   A.J. Allmendinger,   ,19,2021
4631,8,   Jeremy Clements,   ,19,2021
4632,10,   Harrison Burton,   ,19,2021
4633,12,   Riley Herbst,   ,19,2021
4634,14,   Christopher Bell,   ,19,2021
4635,16,   Myatt Snider,   ,19,2021
4636,18,   Jade Buford,   ,19,2021
4637,20,   Josh Williams,   ,19,2021
4638,22,   Brandon Brown,   ,19,2021
4639,24,   Patrick Emerling,   ,19,2021
4640,26,   Jeffrey Earnhardt,   ,19,2021
4641,28,   Jesse Little,   ,19,2021
4642,30,"   Joe Graf, Jr.",   ,19,2021
4643,32,   Brandon Gdovic,   ,19,2021
4644,34,   Kyle Weatherman,   ,19,2021
4645,36,   J.J. Yeley,   ,19,2021
4646,38,   David Starr,   ,19,2021
4647,40,   Spencer Boyd,   ,19,2021
4648,1,   Justin Allgaier,   ,20,2021
4649,3,   Daniel Hemric,   ,20,2021
4650,5,   Justin Haley,   ,20,2021
4651,7,   Myatt Snider,   ,20,2021
4652,9,   Brett Moffitt,   ,20,2021
4653,11,   Noah Gragson,   ,20,2021
4654,13,   Ryan Sieg,   ,20,2021
4655,15,   Ty Gibbs,   ,20,2021
4656,17,   Tommy Joe Martins,   ,20,2021
4657,19,   Josh Williams,   ,20,2021
4658,21,   Brandon Jones,   ,20,2021
4659,23,   Kris Wright,   ,20,2021
4660,25,   Alex Labbe,   ,20,2021
4661,27,   Jeffrey Earnhardt,   ,20,2021
4662,29,   Josh Bilicki,   ,20,2021
4663,31,   Timmy Hill,   ,20,2021
4664,33,   Austin Dillon,   ,20,2021
4665,35,   Preston Pardus,   ,20,2021
4666,37,   Kyle Tilley,   ,20,2021
4667,39,   Bayley Currey,   ,20,2021
4668,41,   David Starr,   ,20,2021
4669,2,   Austin Cindric,   ,20,2021
4670,4,   Harrison Burton,   ,20,2021
4671,6,   A.J. Allmendinger,   ,20,2021
4672,8,   Jeb Burton,   ,20,2021
4673,10,   Riley Herbst,   ,20,2021
4674,12,   Jeremy Clements,   ,20,2021
4675,14,   Brandon Brown,   ,20,2021
4676,16,   Jade Buford,   ,20,2021
4677,18,   Michael Annett,   ,20,2021
4678,20,   Landon Cassill,   ,20,2021
4679,22,   Kyle Weatherman,   ,20,2021
4680,24,"   Joe Graf, Jr.",   ,20,2021
4681,26,   Jesse Little,   ,20,2021
4682,28,   Matt Mills,   ,20,2021
4683,30,   Colby Howard,   ,20,2021
4684,32,   Sam Mayer,   ,20,2021
4685,34,   Michael Munley,   ,20,2021
4686,36,   Erik Jones,   ,20,2021
4687,38,   Dave Smith,   ,20,2021
4688,40,   Stephen Leicht,   ,20,2021
4689,1,   A.J. Allmendinger,1:29.831   ,21,2021
4690,3,   Justin Haley,1:30.232   ,21,2021
4691,5,   Ty Gibbs,1:30.581   ,21,2021
4692,7,   Noah Gragson,1:30.830   ,21,2021
4693,9,   Will Rodgers,1:31.326   ,21,2021
4694,11,   Harrison Burton,1:31.557   ,21,2021
4695,13,   Daniel Hemric,1:31.200   ,21,2021
4696,15,   Jade Buford,1:31.359   ,21,2021
4697,17,   Brett Moffitt,1:31.418   ,21,2021
4698,19,   Austin Dillon,1:31.584   ,21,2021
4699,21,   Alex Labbe,1:31.628   ,21,2021
4700,23,   Jeb Burton,1:31.686   ,21,2021
4701,25,   Chase Elliott,1:31.779   ,21,2021
4702,27,   Kyle Weatherman,1:31.856   ,21,2021
4703,29,   Spencer Pumpelly,1:32.132   ,21,2021
4704,31,   Josh Williams,1:32.524   ,21,2021
4705,33,   Landon Cassill,1:32.916   ,21,2021
4706,35,   Ryan Sieg,1:33.721   ,21,2021
4707,37,   Mike Skeen,1:32.558   ,21,2021
4708,39,   Bayley Currey,1:32.675   ,21,2021
4709,41,   Ryan Eversley,1:32.893   ,21,2021
4710,43,   Giorgio Maggi,1:33.597   ,21,2021
4711,2,   Austin Cindric,1:30.158   ,21,2021
4712,4,   Justin Allgaier,1:30.322   ,21,2021
4713,6,   Riley Herbst,1:30.695   ,21,2021
4714,8,   Myatt Snider,1:31.241   ,21,2021
4715,10,   Preston Pardus,1:31.339   ,21,2021
4716,12,   Brandon Jones,1:31.624   ,21,2021
4717,14,   Brandon Brown,1:31.327   ,21,2021
4718,16,   Kevin Harvick,1:31.361   ,21,2021
4719,18,   Sage Karam,1:31.505   ,21,2021
4720,20,   Jeremy Clements,1:31.612   ,21,2021
4721,22,   Josh Bilicki,1:31.674   ,21,2021
4722,24,   Sam Mayer,1:31.712   ,21,2021
4723,26,   Andy Lally,1:31.783   ,21,2021
4724,28,   Austin Hill,1:31.863   ,21,2021
4725,30,   Kris Wright,1:32.217   ,21,2021
4726,32,   Tommy Joe Martins,1:32.538   ,21,2021
4727,34,   James Davison,1:33.262   ,21,2021
4728,36,   J.J. Yeley,1:34.364   ,21,2021
4729,38,   Matt Jaskol,1:32.606   ,21,2021
4730,40,   Stephen Leicht,1:32.706   ,21,2021
4731,42,   Loris Hezemans,1:33.519   ,21,2021
4732,44,   Gray Gaulding,1:33.839   ,21,2021
4733,1,   Austin Cindric,   ,22,2021
4734,3,   Justin Haley,   ,22,2021
4735,5,   Justin Allgaier,   ,22,2021
4736,7,   Daniel Hemric,   ,22,2021
4737,9,   Myatt Snider,   ,22,2021
4738,11,   Jeremy Clements,   ,22,2021
4739,13,   Alex Labbe,   ,22,2021
4740,15,   Landon Cassill,   ,22,2021
4741,17,   Michael Annett,   ,22,2021
4742,19,   Jade Buford,   ,22,2021
4743,21,   Kyle Weatherman,   ,22,2021
4744,23,   Ryan Sieg,   ,22,2021
4745,25,   Brandon Brown,   ,22,2021
4746,27,   Matt Mills,   ,22,2021
4747,29,   Colin Garrett,   ,22,2021
4748,31,   Jordan Anderson,   ,22,2021
4749,33,   Jesse Little,   ,22,2021
4750,35,   Ryan Vargas,   ,22,2021
4751,37,   David Starr,   ,22,2021
4752,39,   Bayley Currey,   ,22,2021
4753,41,   Timmy Hill,   ,22,2021
4754,2,   A.J. Allmendinger,   ,22,2021
4755,4,   Noah Gragson,   ,22,2021
4756,6,   Harrison Burton,   ,22,2021
4757,8,   Riley Herbst,   ,22,2021
4758,10,   Ty Gibbs,   ,22,2021
4759,12,   Jeb Burton,   ,22,2021
4760,14,   Josh Williams,   ,22,2021
4761,16,   Sam Mayer,   ,22,2021
4762,18,   Tommy Joe Martins,   ,22,2021
4763,20,   Brett Moffitt,   ,22,2021
4764,22,   Tyler Reddick,   ,22,2021
4765,24,   Brandon Jones,   ,22,2021
4766,26,   Mason Massey,   ,22,2021
4767,28,   Carson Ware,   ,22,2021
4768,30,   Jeffrey Earnhardt,   ,22,2021
4769,32,"   Joe Graf, Jr.",   ,22,2021
4770,34,   Caesar Bacarella,   ,22,2021
4771,36,   Bubba Wallace,   ,22,2021
4772,38,   Colby Howard,   ,22,2021
4773,40,   Gray Gaulding,   ,22,2021
4774,1,   A.J. Allmendinger,   ,23,2021
4775,3,   Brandon Jones,   ,23,2021
4776,5,   Harrison Burton,   ,23,2021
4777,7,   Brett Moffitt,   ,23,2021
4778,9,   Justin Haley,   ,23,2021
4779,11,   Ryan Sieg,   ,23,2021
4780,13,   Jeb Burton,   ,23,2021
4781,15,   Christopher Bell,   ,23,2021
4782,17,   Josh Williams,   ,23,2021
4783,19,   Michael Annett,   ,23,2021
4784,21,   Daniel Hemric,   ,23,2021
4785,23,   Myatt Snider,   ,23,2021
4786,25,   Alex Labbe,   ,23,2021
4787,27,   Jeffrey Earnhardt,   ,23,2021
4788,29,   Blaine Perkins,   ,23,2021
4789,31,   Brandon Brown,   ,23,2021
4790,33,   Colby Howard,   ,23,2021
4791,35,   Jason White,   ,23,2021
4792,37,   Chase Briscoe,   ,23,2021
4793,39,"   Joe Graf, Jr.",   ,23,2021
4794,41,   Timmy Hill,   ,23,2021
4795,2,   Noah Gragson,   ,23,2021
4796,4,   Justin Allgaier,   ,23,2021
4797,6,   Riley Herbst,   ,23,2021
4798,8,   Jeremy Clements,   ,23,2021
4799,10,   Jade Buford,   ,23,2021
4800,12,   Tommy Joe Martins,   ,23,2021
4801,14,   Austin Cindric,   ,23,2021
4802,16,   Matt Mills,   ,23,2021
4803,18,   Jordan Anderson,   ,23,2021
4804,20,   Colin Garrett,   ,23,2021
4805,22,   Sam Mayer,   ,23,2021
4806,24,   Ryan Vargas,   ,23,2021
4807,26,   Landon Cassill,   ,23,2021
4808,28,   Kyle Weatherman,   ,23,2021
4809,30,   Mason Massey,   ,23,2021
4810,32,   David Starr,   ,23,2021
4811,34,   J.J. Yeley,   ,23,2021
4812,36,   Caesar Bacarella,   ,23,2021
4813,38,   Spencer Boyd,   ,23,2021
4814,40,   Tim Viens,   ,23,2021
4815,42,   Dillon Bassett,   ,23,2021
4816,1,   Daniel Hemric,   ,24,2021
4817,3,   Justin Haley,   ,24,2021
4818,5,   Jeb Burton,   ,24,2021
4819,7,   Riley Herbst,   ,24,2021
4820,9,   Myatt Snider,   ,24,2021
4821,11,   Sam Mayer,   ,24,2021
4822,13,   Tommy Joe Martins,   ,24,2021
4823,15,   Jeremy Clements,   ,24,2021
4824,17,   Landon Cassill,   ,24,2021
4825,19,   Michael Annett,   ,24,2021
4826,21,   Jeffrey Earnhardt,   ,24,2021
4827,23,   Brandon Brown,   ,24,2021
4828,25,   Brandon Jones,   ,24,2021
4829,27,   Ryan Vargas,   ,24,2021
4830,29,   Timmy Hill,   ,24,2021
4831,31,   Colin Garrett,   ,24,2021
4832,33,   Matt Mills,   ,24,2021
4833,35,   Austin Dillon,   ,24,2021
4834,37,   Kyle Weatherman,   ,24,2021
4835,39,   B.J. McLeod,   ,24,2021
4836,41,   Chad Finchum,   ,24,2021
4837,2,   A.J. Allmendinger,   ,24,2021
4838,4,   Justin Allgaier,   ,24,2021
4839,6,   Harrison Burton,   ,24,2021
4840,8,   Noah Gragson,   ,24,2021
4841,10,   Brett Moffitt,   ,24,2021
4842,12,   Ryan Sieg,   ,24,2021
4843,14,   Denny Hamlin,   ,24,2021
4844,16,   Josh Williams,   ,24,2021
4845,18,   David Starr,   ,24,2021
4846,20,   Jade Buford,   ,24,2021
4847,22,   Alex Labbe,   ,24,2021
4848,24,   Austin Cindric,   ,24,2021
4849,26,   Mason Massey,   ,24,2021
4850,28,   Tyler Reddick,   ,24,2021
4851,30,   Colby Howard,   ,24,2021
4852,32,"   Joe Graf, Jr.",   ,24,2021
4853,34,   Jesse Little,   ,24,2021
4854,36,   Ryan Ellis,   ,24,2021
4855,38,   Carson Ware,   ,24,2021
4856,40,   Gray Gaulding,   ,24,2021
4857,1,   Austin Cindric,   ,25,2021
4858,3,   Noah Gragson,   ,25,2021
4859,5,   Justin Allgaier,   ,25,2021
4860,7,   Jeremy Clements,   ,25,2021
4861,9,   Myatt Snider,   ,25,2021
4862,11,   Ryan Sieg,   ,25,2021
4863,13,   Alex Labbe,   ,25,2021
4864,15,   Ty Gibbs,   ,25,2021
4865,17,   Brandon Brown,   ,25,2021
4866,19,   Ty Dillon,   ,25,2021
4867,21,   Matt Mills,   ,25,2021
4868,23,"   Joe Graf, Jr.",   ,25,2021
4869,25,   Ryan Vargas,   ,25,2021
4870,27,   John Hunter Nemechek,   ,25,2021
4871,29,   J.J. Yeley,   ,25,2021
4872,31,   Landon Cassill,   ,25,2021
4873,33,   Josh Berry,   ,25,2021
4874,35,   Spencer Boyd,   ,25,2021
4875,37,   David Starr,   ,25,2021
4876,39,   C.J. McLaughlin,   ,25,2021
4877,41,   Timmy Hill,   ,25,2021
4878,2,   Harrison Burton,   ,25,2021
4879,4,   Justin Haley,   ,25,2021
4880,6,   Jeb Burton,   ,25,2021
4881,8,   A.J. Allmendinger,   ,25,2021
4882,10,   Michael Annett,   ,25,2021
4883,12,   Daniel Hemric,   ,25,2021
4884,14,   Josh Williams,   ,25,2021
4885,16,   Brandon Jones,   ,25,2021
4886,18,   Jade Buford,   ,25,2021
4887,20,   Riley Herbst,   ,25,2021
4888,22,   Patrick Emerling,   ,25,2021
4889,24,   Tommy Joe Martins,   ,25,2021
4890,26,   Jeffrey Earnhardt,   ,25,2021
4891,28,   Bayley Currey,   ,25,2021
4892,30,"   Dale Earnhardt, Jr.",   ,25,2021
4893,32,   Kyle Weatherman,   ,25,2021
4894,34,   Mason Massey,   ,25,2021
4895,36,   Stephen Leicht,   ,25,2021
4896,38,   Sam Mayer,   ,25,2021
4897,40,   Akinori Ogata,   ,25,2021
4898,1,   Noah Gragson,   ,26,2021
4899,3,   Ty Gibbs,   ,26,2021
4900,5,   Justin Haley,   ,26,2021
4901,7,   Jeb Burton,   ,26,2021
4902,9,   Austin Cindric,   ,26,2021
4903,11,   Brandon Brown,   ,26,2021
4904,13,   Jeremy Clements,   ,26,2021
4905,15,   Josh Berry,   ,26,2021
4906,17,   Myatt Snider,   ,26,2021
4907,19,   Kyle Weatherman,   ,26,2021
4908,21,   Brandon Gdovic,   ,26,2021
4909,23,   Tommy Joe Martins,   ,26,2021
4910,25,   Jesse Little,   ,26,2021
4911,27,   Stefan Parsons,   ,26,2021
4912,29,   Jeffrey Earnhardt,   ,26,2021
4913,31,   Ty Dillon,   ,26,2021
4914,33,   Spencer Boyd,   ,26,2021
4915,35,   Landon Cassill,   ,26,2021
4916,37,   B.J. McLeod,   ,26,2021
4917,39,   Gray Gaulding,   ,26,2021
4918,41,   Timmy Hill,   ,26,2021
4919,2,   Justin Allgaier,   ,26,2021
4920,4,   Daniel Hemric,   ,26,2021
4921,6,   Harrison Burton,   ,26,2021
4922,8,   Riley Herbst,   ,26,2021
4923,10,   A.J. Allmendinger,   ,26,2021
4924,12,   Ryan Sieg,   ,26,2021
4925,14,   Alex Labbe,   ,26,2021
4926,16,   Brandon Jones,   ,26,2021
4927,18,   Josh Williams,   ,26,2021
4928,20,   Brett Moffitt,   ,26,2021
4929,22,   Sam Mayer,   ,26,2021
4930,24,   David Starr,   ,26,2021
4931,26,   Matt Mills,   ,26,2021
4932,28,   Ryan Vargas,   ,26,2021
4933,30,   Jade Buford,   ,26,2021
4934,32,   Sage Karam,   ,26,2021
4935,34,   Carson Ware,   ,26,2021
4936,36,"   Joe Graf, Jr.",   ,26,2021
4937,38,   Chad Finchum,   ,26,2021
4938,40,   Bayley Currey,   ,26,2021
4939,1,   Austin Cindric,   ,27,2021
4940,3,   Justin Allgaier,   ,27,2021
4941,5,   Harrison Burton,   ,27,2021
4942,7,   Daniel Hemric,   ,27,2021
4943,9,   Noah Gragson,   ,27,2021
4944,11,   Sam Mayer,   ,27,2021
4945,13,   Jeremy Clements,   ,27,2021
4946,15,   Josh Berry,   ,27,2021
4947,17,   Alex Labbe,   ,27,2021
4948,19,   Tommy Joe Martins,   ,27,2021
4949,21,"   Joe Graf, Jr.",   ,27,2021
4950,23,   Jade Buford,   ,27,2021
4951,25,   Dylan Lupton,   ,27,2021
4952,27,   Brett Moffitt,   ,27,2021
4953,29,   Matt Mills,   ,27,2021
4954,31,   Ryan Vargas,   ,27,2021
4955,33,   J.J. Yeley,   ,27,2021
4956,35,   Carson Ware,   ,27,2021
4957,37,   Landon Cassill,   ,27,2021
4958,39,   B.J. McLeod,   ,27,2021
4959,41,   Timmy Hill,   ,27,2021
4960,2,   A.J. Allmendinger,   ,27,2021
4961,4,   Justin Haley,   ,27,2021
4962,6,   Ty Gibbs,   ,27,2021
4963,8,   Brandon Jones,   ,27,2021
4964,10,   Riley Herbst,   ,27,2021
4965,12,   Myatt Snider,   ,27,2021
4966,14,   Jeb Burton,   ,27,2021
4967,16,   Brandon Brown,   ,27,2021
4968,18,   Josh Williams,   ,27,2021
4969,20,   Ryan Sieg,   ,27,2021
4970,22,   Jeffrey Earnhardt,   ,27,2021
4971,24,   Blaine Perkins,   ,27,2021
4972,26,   Kyle Weatherman,   ,27,2021
4973,28,   Ty Dillon,   ,27,2021
4974,30,   Mason Massey,   ,27,2021
4975,32,   Spencer Boyd,   ,27,2021
4976,34,   Matt Jaskol,   ,27,2021
4977,36,   Bayley Currey,   ,27,2021
4978,38,   David Starr,   ,27,2021
4979,40,   C.J. McLaughlin,   ,27,2021
4980,1,   Justin Allgaier,   ,28,2021
