,driver,midrace_pos,high_pos,low_pos,avg_pos,pass_dif,GF_Passes,GF_Passed,quality_passes,quality_pass_pct,fast_lap,top15_laps,top15_lap_pct,laps_led,LL_pct,total_laps,driver_rating,race_num,year,start,finish,laps,pos_dif,finishpoints,DFS,DfsRank
181,Austin Dillon,3,1,21,9,15,83,68,55,66.3,4,127,84.7,0,0.0,150,99.3,5,2018,19,4,150,15,40,56.8,2
182,Cole Custer,5,2,10,4,0,55,55,54,98.2,5,150,100.0,0,0.0,150,112.8,5,2018,4,6,150,-2,38,38.25,8
183,Matt Tifft,18,7,20,13,13,82,69,65,79.3,0,132,88.0,0,0.0,150,87.8,5,2018,20,8,150,12,36,48.0,6
184,Ross Chastain,11,7,20,11,11,62,51,52,83.9,0,142,94.7,0,0.0,150,90.0,5,2018,13,10,150,3,34,37.0,9
185,Ryan Truex,14,8,22,13,15,72,57,57,79.2,1,138,92.0,0,0.0,150,86.5,5,2018,10,12,150,-2,31,29.45,14
186,Kaz Grala,16,10,21,16,0,83,83,52,62.7,0,67,44.7,0,0.0,150,77.5,5,2018,12,14,150,-2,29,27.0,15
187,Joey Gase,13,13,26,19,-12,35,47,5,14.3,0,16,10.7,0,0.0,150,66.7,5,2018,23,16,150,7,27,34.0,13
188,Michael Annett,10,5,23,13,-1,45,46,33,73.3,0,112,74.7,0,0.0,150,80.7,5,2018,18,18,150,0,25,25.0,17
189,Ryan Sieg,20,1,23,19,-33,45,78,17,37.8,0,18,12.0,1,0.7,150,64.7,5,2018,17,20,150,-3,23,20.25,21
190,B.J. McLeod,22,15,30,23,0,15,15,0,0.0,0,2,1.3,0,0.0,150,57.3,5,2018,26,22,150,4,20,24.0,18
191,Tommy Joe Martins,29,23,33,26,16,22,6,0,0.0,0,0,0.0,0,0.0,149,53.7,5,2018,31,24,149,7,18,25.0,17
192,David Starr,27,26,36,29,3,37,34,0,0.0,0,0,0.0,0,0.0,148,44.0,5,2018,36,26,148,10,16,26.0,16
193,Austin Cindric,28,12,31,22,-4,49,53,14,28.6,4,18,12.0,0,0.0,147,67.8,5,2018,14,28,147,-14,14,1.8,28
194,Spencer Boyd,25,24,35,30,-18,15,33,0,0.0,0,0,0.0,0,0.0,147,40.2,5,2018,29,30,147,-1,12,11.0,25
195,Josh Bilicki,34,32,40,34,4,13,9,0,0.0,0,0,0.0,0,0.0,122,34.7,5,2018,38,32,122,6,9,15.0,24
196,J.J. Yeley,30,23,32,30,-7,13,20,0,0.0,0,0,0.0,0,0.0,76,47.5,5,2018,24,34,76,-10,7,-3.0,31
197,Chad Finchum,36,27,35,34,-9,8,17,0,0.0,0,0,0.0,0,0.0,45,36.2,5,2018,28,36,45,-8,5,-3.0,31
198,Morgan Shepherd,38,33,39,37,2,6,4,0,0.0,0,0,0.0,0,0.0,22,28.5,5,2018,33,38,22,-5,3,-2.0,30
199,Mike Harmon,40,39,40,39,-1,4,5,0,0.0,0,0,0.0,0,0.0,6,24.8,5,2018,39,40,6,-1,1,0.0,29
200,Ryan Blaney,7,1,19,3,2,25,23,18,72.0,53,197,98.5,132,66.0,200,150.0,6,2018,1,1,200,0,45,101.85,1
201,Daniel Hemric,1,1,35,7,21,52,31,33,63.5,4,178,89.0,39,19.5,200,114.5,6,2018,35,3,200,32,41,84.55,2
202,Ryan Preece,11,2,24,7,15,50,35,43,86.0,22,191,95.5,0,0.0,200,111.1,6,2018,13,5,200,8,39,56.9,6
203,Jamie McMurray,9,5,40,13,19,63,44,28,44.4,4,147,73.5,0,0.0,200,88.2,6,2018,5,7,200,-2,37,36.8,12
204,Austin Cindric,6,3,23,11,-4,63,67,42,66.7,2,176,88.0,0,0.0,200,91.9,6,2018,16,9,200,7,35,42.9,9
205,Chase Briscoe,12,9,26,17,7,51,44,17,33.3,2,84,42.0,0,0.0,199,75.2,6,2018,21,11,199,10,32,42.9,9
206,Ryan Truex,16,1,22,11,-2,47,49,22,46.8,0,151,75.5,1,0.5,199,82.8,6,2018,2,13,199,-11,30,19.25,22
207,Michael Annett,18,1,40,19,-17,49,66,12,24.5,0,46,23.0,5,2.5,199,70.1,6,2018,20,15,199,5,28,34.25,13
208,Dylan Lupton,17,5,26,19,-12,51,63,6,11.8,0,11,5.5,0,0.0,198,64.7,6,2018,24,17,198,7,26,33.0,14
209,Kevin Harvick,10,3,40,13,24,74,50,39,52.7,11,134,67.0,0,0.0,198,92.3,6,2018,40,19,198,21,24,49.95,7
210,David Starr,24,16,34,26,5,53,48,0,0.0,0,0,0.0,0,0.0,196,52.0,6,2018,32,21,196,11,21,32.0,15
211,Tyler Reddick,3,1,25,11,-34,26,60,15,57.7,12,117,58.5,0,0.0,195,93.1,6,2018,6,23,195,-17,19,7.4,25
212,Spencer Boyd,31,25,34,28,0,21,21,0,0.0,0,0,0.0,0,0.0,193,45.0,6,2018,28,25,193,3,17,20.0,21
213,Garrett Smithley,19,8,26,21,-16,37,53,7,18.9,0,14,7.0,0,0.0,186,56.3,6,2018,19,27,186,-8,15,7.0,26
214,B.J. McLeod,32,13,33,28,-16,13,29,3,23.1,0,10,5.0,0,0.0,137,49.8,6,2018,17,29,137,-12,13,1.0,28
215,J.J. Yeley,21,1,36,26,-4,27,31,2,7.4,0,12,6.0,1,0.9,109,52.0,6,2018,9,31,109,-22,10,-11.75,33
216,Brandon Jones,27,1,27,19,-4,15,19,14,93.3,3,95,47.5,9,9.1,99,79.4,6,2018,3,33,99,-30,8,-18.4,34
217,Justin Allgaier,35,5,37,28,-18,16,34,14,87.5,0,38,19.0,0,0.0,70,65.7,6,2018,8,35,70,-27,6,-21.0,35
218,Stephen Leicht,37,23,38,36,-10,8,18,0,0.0,0,0,0.0,0,0.0,53,30.8,6,2018,25,37,53,-12,4,-8.0,31
219,Vinnie Miller,39,25,33,37,-3,5,8,0,0.0,0,0,0.0,0,0.0,15,28.3,6,2018,33,39,15,-6,2,-4.0,30
220,Christopher Bell,13,1,25,6,14,40,26,37,92.5,25,193,96.5,10,5.0,200,120.7,6,2018,18,2,200,16,42,71.75,3
221,Cole Custer,4,2,18,6,-2,40,42,32,80.0,6,195,97.5,0,0.0,200,109.5,6,2018,10,4,200,6,40,48.7,8
222,Matt Tifft,2,2,36,11,-6,57,63,28,49.1,3,149,74.5,0,0.0,200,94.9,6,2018,36,6,200,30,38,69.35,4
223,Elliott Sadler,8,5,34,12,15,61,46,27,44.3,1,153,76.5,0,0.0,200,93.8,6,2018,34,8,200,26,36,62.45,5
224,Spencer Gallagher,15,2,34,14,32,74,42,29,39.2,2,137,68.5,0,0.0,200,84.9,6,2018,14,10,200,4,34,38.9,10
225,Ty Dillon,5,4,23,11,-2,46,48,28,60.9,0,184,92.0,0,0.0,199,83.2,6,2018,7,12,199,-5,31,26.0,18
226,Ryan Reed,22,2,27,12,7,46,39,21,45.7,0,142,71.0,0,0.0,199,80.3,6,2018,4,14,199,-10,29,19.0,23
227,Jeremy Clements,25,1,28,17,-6,43,49,14,32.6,0,45,22.5,1,0.5,198,67.5,6,2018,12,16,198,-4,27,23.25,20
228,Ryan Sieg,26,3,26,15,7,53,46,25,47.2,0,87,43.5,0,0.0,198,70.5,6,2018,11,18,198,-7,25,18.0,24
229,Joey Gase,20,13,36,25,0,43,43,4,9.3,0,0,0.0,0,0.0,196,53.6,6,2018,27,20,196,7,23,30.0,16
230,Bayley Currey,23,12,39,26,10,43,33,10,23.3,0,10,5.0,0,0.0,196,47.6,6,2018,39,22,196,17,20,37.0,11
231,Josh Bilicki,30,22,36,29,-5,22,27,0,0.0,0,0,0.0,0,0.0,193,47.3,6,2018,30,24,193,6,18,24.0,19
232,Kaz Grala,28,16,40,26,4,27,23,0,0.0,0,0,0.0,0,0.0,189,48.3,6,2018,37,26,189,11,16,27.0,17
233,Ross Chastain,14,1,21,17,-14,48,62,36,75.0,0,104,52.0,2,1.4,147,66.0,6,2018,15,28,147,-13,14,1.5,27
234,Josh Williams,33,30,39,32,8,15,7,0,0.0,0,0,0.0,0,0.0,112,38.3,6,2018,38,30,112,8,12,20.0,21
235,Alex Labbe,29,19,36,29,-16,12,28,0,0.0,0,0,0.0,0,0.0,104,52.2,6,2018,22,32,104,-10,9,-1.0,29
236,Chad Finchum,34,22,40,33,-6,14,20,0,0.0,0,0,0.0,0,0.0,77,36.0,6,2018,26,34,77,-8,7,-1.0,29
237,Timmy Hill,36,23,40,35,5,9,4,0,0.0,0,0,0.0,0,0.0,54,28.8,6,2018,23,36,54,-13,5,-8.0,31
238,Morgan Shepherd,38,31,40,37,1,7,6,0,0.0,0,0,0.0,0,0.0,33,27.5,6,2018,31,38,33,-7,3,-4.0,30
239,Jeff Green,40,29,40,39,0,3,3,0,0.0,0,0,0.0,0,0.0,13,23.2,6,2018,29,40,13,-11,1,-10.0,32
240,Ryan Preece,2,1,9,3,0,0,0,0,0.0,36,300,100.0,39,13.0,300,134.7,7,2018,7,1,300,6,45,76.95,2
241,Daniel Hemric,1,1,13,3,0,0,0,0,0.0,14,300,100.0,61,20.3,300,121.7,7,2018,4,3,300,1,41,63.55,4
242,Spencer Gallagher,3,2,20,8,0,0,0,0,0.0,2,293,97.7,0,0.0,300,100.3,7,2018,9,5,300,4,39,43.9,9
243,Tyler Reddick,15,3,25,12,0,0,0,0,0.0,5,206,68.7,0,0.0,300,91.8,7,2018,25,7,300,18,37,57.25,5
244,Ross Chastain,7,6,21,12,0,0,0,0,0.0,1,274,91.3,0,0.0,300,87.4,7,2018,15,9,300,6,35,41.45,10
245,Alex Labbe,11,10,39,18,0,0,0,0,0.0,0,154,51.3,0,0.0,300,77.2,7,2018,16,11,300,5,32,37.0,12
246,John Hunter Nemechek,10,2,23,8,0,0,0,0,0.0,20,260,86.7,0,0.0,299,105.1,7,2018,5,13,299,-8,30,31.0,18
247,Ryan Sieg,17,7,35,18,0,0,0,0,0.0,2,46,15.3,0,0.0,299,72.5,7,2018,23,15,299,8,28,36.9,13
248,Garrett Smithley,21,10,35,20,0,0,0,0,0.0,1,35,11.7,0,0.0,298,64.8,7,2018,35,17,298,18,26,44.45,8
249,Joe Nemechek,18,6,30,18,0,0,0,0,0.0,0,9,3.0,0,0.0,298,64.8,7,2018,30,19,298,11,24,35.0,14
250,Michael Annett,27,7,32,21,0,0,0,0,0.0,0,85,28.3,0,0.0,297,72.0,7,2018,18,21,297,-3,21,18.0,27
251,Chase Briscoe,13,1,39,19,0,0,0,0,0.0,1,95,31.7,10,3.4,295,70.5,7,2018,22,23,295,-1,19,20.95,25
252,Spencer Boyd,23,23,37,25,0,0,0,0,0.0,0,0,0.0,0,0.0,295,50.3,7,2018,37,25,295,12,17,29.0,21
253,Timmy Hill,26,19,39,27,0,0,0,0,0.0,0,0,0.0,0,0.0,257,47.0,7,2018,31,27,257,4,15,19.0,26
254,Christopher Bell,29,1,39,19,0,0,0,0,0.0,17,113,37.7,35,25.0,140,70.3,7,2018,3,29,140,-26,13,3.4,32
255,Dylan Lupton,31,19,35,31,0,0,0,0,0.0,0,0,0.0,0,0.0,133,43.8,7,2018,33,31,133,2,10,12.0,30
256,Vinnie Miller,33,22,37,33,0,0,0,0,0.0,0,0,0.0,0,0.0,105,34.7,7,2018,34,33,105,1,8,9.0,31
257,Matt Tifft,35,3,24,29,0,0,0,0,0.0,1,57,19.0,0,0.0,66,60.4,7,2018,11,35,66,-24,6,-17.55,37
258,J.J. Yeley,37,15,39,37,0,0,0,0,0.0,1,1,0.3,0,0.0,47,29.6,7,2018,20,37,47,-17,4,-12.55,35
259,Jeff Green,39,22,39,39,0,0,0,0,0.0,0,0,0.0,0,0.0,25,28.3,7,2018,24,39,25,-15,2,-13.0,36
260,Justin Allgaier,12,1,23,7,0,0,0,0,0.0,38,265,88.3,47,15.7,300,118.2,7,2018,2,2,300,0,42,70.85,3
261,Elliott Sadler,8,3,33,12,0,0,0,0,0.0,15,240,80.0,0,0.0,300,102.8,7,2018,13,4,300,9,40,55.75,6
262,Brandon Jones,16,1,22,6,0,0,0,0,0.0,30,276,92.0,106,35.3,300,124.0,7,2018,6,6,300,0,38,78.0,1
263,Cole Custer,6,1,24,7,0,0,0,0,0.0,8,287,95.7,1,0.3,300,104.4,7,2018,1,8,300,-7,36,32.85,16
264,Ryan Truex,9,8,21,12,0,0,0,0,0.0,0,281,93.7,0,0.0,300,87.2,7,2018,21,10,300,11,34,45.0,7
265,Austin Cindric,5,2,12,9,0,0,0,0,0.0,4,300,100.0,1,0.3,300,93.9,7,2018,10,12,300,-2,31,31.05,17
266,Shane Lee,4,2,15,8,0,0,0,0,0.0,3,300,100.0,0,0.0,299,95.4,7,2018,8,14,299,-6,29,24.35,22
267,Joey Gase,22,16,33,22,0,0,0,0,0.0,1,0,0.0,0,0.0,299,63.8,7,2018,28,16,299,12,27,39.45,11
268,Ryan Reed,14,2,19,13,0,0,0,0,0.0,0,256,85.3,0,0.0,298,74.7,7,2018,12,18,298,-6,25,19.0,26
269,B.J. McLeod,19,7,34,19,0,0,0,0,0.0,1,51,17.0,0,0.0,298,62.3,7,2018,26,20,298,6,23,29.45,20
270,Josh Williams,20,1,39,23,0,0,0,0,0.0,1,3,1.0,0,0.0,297,53.9,7,2018,32,22,297,10,20,30.45,19
271,David Starr,24,23,40,27,0,0,0,0,0.0,1,0,0.0,0,0.0,295,45.1,7,2018,40,24,295,16,18,34.45,15
272,Tommy Joe Martins,25,11,29,24,0,0,0,0,0.0,1,9,3.0,0,0.0,293,54.6,7,2018,27,26,293,1,16,17.45,28
273,Stephen Leicht,28,24,38,29,0,0,0,0,0.0,0,0,0.0,0,0.0,212,44.8,7,2018,38,28,212,10,14,24.0,23
274,Cody Ware,30,28,40,31,0,0,0,0,0.0,1,0,0.0,0,0.0,140,32.7,7,2018,39,30,140,9,12,21.45,24
275,Josh Bilicki,32,25,36,31,0,0,0,0,0.0,0,0,0.0,0,0.0,121,38.5,7,2018,36,32,121,4,9,13.0,29
276,Ty Majeski,34,13,34,32,0,0,0,0,0.0,3,4,1.3,0,0.0,98,46.2,7,2018,14,34,98,-20,7,-11.65,34
277,Chad Finchum,36,16,36,33,0,0,0,0,0.0,0,0,0.0,0,0.0,48,45.2,7,2018,29,36,48,-7,5,-2.0,33
278,Kaz Grala,38,16,39,37,0,0,0,0,0.0,0,0,0.0,0,0.0,26,27.8,7,2018,17,38,26,-21,3,-18.0,38
279,Jeremy Clements,40,17,40,40,0,0,0,0,0.0,0,0,0.0,0,0.0,4,28.3,7,2018,19,40,4,-21,1,-20.0,39
280,Christopher Bell,1,1,9,2,5,22,17,22,100.0,46,250,100.0,120,48.0,250,147.1,8,2018,2,1,250,1,45,96.7,1
281,Elliott Sadler,2,1,21,4,11,27,16,27,100.0,26,249,99.6,30,12.0,250,122.2,8,2018,8,3,250,5,41,65.2,3
282,Austin Cindric,8,3,35,11,34,60,26,35,58.3,9,194,77.6,0,0.0,250,99.0,8,2018,3,5,250,-2,39,41.05,8
283,Ryan Truex,12,6,24,10,-1,21,22,20,95.2,1,246,98.4,0,0.0,250,97.3,8,2018,6,7,250,-1,37,36.45,11
284,Ryan Reed,14,7,18,12,-1,44,45,37,84.1,0,218,87.2,0,0.0,250,88.1,8,2018,13,9,250,4,35,39.0,10
285,Tyler Reddick,9,4,22,8,-2,32,34,32,100.0,0,248,99.2,0,0.0,250,96.2,8,2018,10,11,250,-1,32,31.0,14
286,John Hunter Nemechek,4,1,21,7,-4,25,29,18,72.0,8,244,97.6,36,14.4,250,98.4,8,2018,5,13,250,-8,30,34.6,13
287,J.J. Yeley,21,11,27,19,8,43,35,6,14.0,0,73,29.2,0,0.0,249,72.5,8,2018,27,15,249,12,28,40.0,9
288,Spencer Gallagher,7,3,26,13,-17,29,46,28,96.6,3,173,69.2,0,0.0,249,77.2,8,2018,17,17,249,0,26,27.35,17
289,Brandon Brown,23,12,27,22,-1,28,29,0,0.0,0,1,0.4,0,0.0,249,63.0,8,2018,21,19,249,2,24,26.0,18
290,Ryan Sieg,26,10,32,23,5,33,28,3,9.1,0,11,4.4,0,0.0,249,58.8,8,2018,24,21,249,3,21,24.0,19
291,Tommy Joe Martins,27,23,34,26,0,13,13,0,0.0,0,0,0.0,0,0.0,247,52.3,8,2018,30,23,247,7,19,26.0,18
292,Joe Nemechek,28,18,32,27,-8,19,27,0,0.0,0,0,0.0,0,0.0,247,54.2,8,2018,20,25,247,-5,17,12.0,28
293,Garrett Smithley,29,24,33,28,3,23,20,0,0.0,0,0,0.0,0,0.0,246,48.7,8,2018,28,27,246,1,15,16.0,25
294,Daniel Hemric,10,1,33,16,-18,17,35,11,64.7,23,132,52.8,11,4.5,246,85.8,8,2018,4,29,246,-25,13,1.1,33
295,Vinnie Miller,32,29,38,32,-5,16,21,0,0.0,0,0,0.0,0,0.0,244,37.7,8,2018,38,31,244,7,10,17.0,24
296,Josh Bilicki,33,29,37,32,-7,13,20,0,0.0,0,0,0.0,0,0.0,244,38.1,8,2018,37,33,244,4,8,12.0,28
297,David Starr,36,25,40,37,-10,5,15,0,0.0,3,0,0.0,0,0.0,229,35.4,8,2018,25,35,229,-10,6,-2.65,34
298,Stephen Leicht,34,27,36,34,-5,11,16,0,0.0,0,0,0.0,0,0.0,128,36.0,8,2018,29,37,128,-8,4,-4.0,35
299,Morgan Shepherd,39,31,40,38,2,8,6,0,0.0,0,0,0.0,0,0.0,32,28.2,8,2018,31,39,32,-8,2,-6.0,36
300,Noah Gragson,3,1,25,5,7,20,13,19,95.0,32,237,94.8,10,4.0,250,119.7,8,2018,11,2,250,9,42,67.9,2
301,Matt Tifft,5,2,12,6,6,27,21,27,100.0,12,250,100.0,0,0.0,250,111.9,8,2018,12,4,250,8,40,53.4,6
302,Cole Custer,6,1,22,6,10,26,16,25,96.2,23,240,96.0,43,17.2,250,113.7,8,2018,1,6,250,-5,38,54.1,4
303,Jeremy Clements,16,8,26,14,17,50,33,28,56.0,0,170,68.0,0,0.0,250,84.7,8,2018,26,8,250,18,36,54.0,5
304,Brandon Jones,11,6,21,13,18,48,30,36,75.0,12,187,74.8,0,0.0,250,90.2,8,2018,18,10,250,8,34,47.4,7
305,Jeb Burton,17,4,23,15,11,35,24,23,65.7,7,135,54.0,0,0.0,250,83.1,8,2018,14,12,250,2,31,36.15,12
306,Justin Allgaier,13,3,27,11,12,44,32,28,63.6,1,224,89.6,0,0.0,250,87.4,8,2018,7,14,250,-7,29,22.45,21
307,Alex Labbe,22,14,22,19,-10,28,38,1,3.6,0,9,3.6,0,0.0,249,67.5,8,2018,19,16,249,3,27,30.0,15
308,Ross Chastain,19,10,19,16,-9,19,28,9,47.4,0,79,31.6,0,0.0,249,71.3,8,2018,16,18,249,-2,25,23.0,20
309,Michael Annett,15,2,23,16,-15,18,33,6,33.3,2,137,54.8,0,0.0,249,72.0,8,2018,9,20,249,-11,23,12.9,27
310,Joey Gase,25,18,37,23,1,31,30,0,0.0,0,0,0.0,0,0.0,248,54.8,8,2018,23,22,248,1,20,21.0,22
311,Tony Mrakovich,20,13,37,22,-7,33,40,1,3.0,0,11,4.4,0,0.0,247,55.3,8,2018,35,24,247,11,18,29.0,16
312,Chase Briscoe,24,15,26,23,-12,32,44,0,0.0,0,0,0.0,0,0.0,246,57.2,8,2018,15,26,246,-11,16,5.0,31
313,Spencer Boyd,30,26,35,29,0,21,21,0,0.0,0,0,0.0,0,0.0,246,45.2,8,2018,34,28,246,6,14,20.0,23
314,Kaz Grala,18,4,33,23,-12,29,41,1,3.5,0,32,12.8,0,0.0,245,61.8,8,2018,22,30,245,-8,12,4.0,32
315,B.J. McLeod,31,28,36,31,-3,12,15,0,0.0,0,0,0.0,0,0.0,244,41.2,8,2018,36,32,244,4,9,13.0,26
316,Chad Finchum,35,31,37,35,-2,8,10,0,0.0,0,0,0.0,0,0.0,238,33.1,8,2018,33,34,238,-1,7,6.0,30
317,Mike Harmon,38,36,40,37,1,4,3,0,0.0,0,0,0.0,0,0.0,133,27.2,8,2018,40,36,133,4,5,9.0,29
318,Timmy Hill,37,30,39,36,-5,13,18,0,0.0,0,0,0.0,0,0.0,107,28.3,8,2018,39,38,107,1,3,4.0,32
319,Jeff Green,40,31,38,38,1,7,6,0,0.0,0,0,0.0,0,0.0,26,26.2,8,2018,32,40,26,-8,1,-7.0,37
320,Spencer Gallagher,16,1,29,10,7,110,103,81,73.6,5,104,90.4,1,0.9,115,110.2,9,2018,3,1,115,2,45,49.5,7
321,Justin Allgaier,5,1,28,6,26,89,63,52,58.4,11,104,90.4,35,30.4,115,128.8,9,2018,6,3,115,3,41,57.7,2
322,Elliott Sadler,1,1,34,11,14,72,58,38,52.8,3,77,67.0,30,26.1,115,118.0,9,2018,2,5,115,-3,39,44.85,9
323,John Hunter Nemechek,6,2,31,11,2,76,74,51,67.1,4,87,75.7,0,0.0,115,90.8,9,2018,4,7,115,-3,37,35.8,14
324,Cole Custer,3,2,28,11,-4,113,117,77,68.1,3,101,87.8,0,0.0,115,94.7,9,2018,12,9,115,3,35,39.35,10
325,J.J. Yeley,30,3,40,25,8,87,79,17,19.5,0,15,13.0,0,0.0,115,55.0,9,2018,27,11,115,16,32,48.0,8
326,Jeff Green,24,1,39,22,27,101,74,22,21.8,2,19,16.5,1,0.9,115,62.7,9,2018,35,13,115,22,30,53.15,6
327,Shane Lee,15,6,32,14,-4,103,107,64,62.1,4,72,62.6,0,0.0,115,85.2,9,2018,7,15,115,-8,28,21.8,23
328,Vinnie Miller,25,4,36,21,12,62,50,7,11.3,3,36,31.3,0,0.0,115,65.4,9,2018,25,17,115,8,26,35.35,15
329,B.J. McLeod,31,4,36,23,9,59,50,7,11.9,0,31,27.0,0,0.0,115,58.0,9,2018,29,19,115,10,24,34.0,17
330,Joey Gase,18,8,33,20,12,111,99,33,29.7,4,36,31.3,0,0.0,114,68.6,9,2018,18,21,114,-3,21,19.8,24
331,Daniel Hemric,8,1,30,8,-12,77,89,48,62.3,4,100,87.0,39,34.2,114,104.5,9,2018,1,23,114,-22,19,8.55,30
332,Matt Tifft,10,4,31,13,-19,111,130,84,75.7,0,89,77.4,0,0.0,114,86.8,9,2018,10,25,114,-15,17,2.0,32
333,Timmy Hill,27,4,38,25,-22,71,93,12,16.9,1,23,20.0,0,0.0,114,44.8,9,2018,38,27,114,11,15,26.45,19
334,Jennifer Jo Cobb,26,9,40,32,-24,60,84,7,11.7,0,6,5.2,0,0.0,114,37.2,9,2018,39,29,114,10,13,23.0,21
335,Joe Nemechek,23,9,31,21,-8,89,97,10,11.2,1,10,8.7,0,0.0,113,58.0,9,2018,23,31,113,-8,10,2.45,31
336,Mike Harmon,33,1,40,32,-3,44,47,2,4.6,0,3,2.6,1,0.9,112,31.2,9,2018,40,33,112,7,8,15.25,27
337,Jeremy Clements,35,6,40,33,-28,39,67,20,51.3,0,5,4.4,0,0.0,53,26.0,9,2018,24,35,53,-11,6,-5.0,35
338,Ty Majeski,37,5,19,30,-4,32,36,26,81.3,2,26,22.6,0,0.0,32,55.1,9,2018,14,37,32,-23,4,-18.1,38
339,Chad Finchum,39,21,36,36,0,14,14,0,0.0,0,0,0.0,0,0.0,32,26.3,9,2018,36,39,32,-3,2,-1.0,33
340,Brandon Jones,11,2,22,10,9,131,122,91,69.5,4,102,88.7,0,0.0,115,101.1,9,2018,15,2,115,13,42,56.8,3
341,Noah Gragson,9,3,30,16,-4,99,103,43,43.4,1,40,34.8,0,0.0,115,81.9,9,2018,20,4,115,16,40,56.45,4
342,Ryan Sieg,29,1,40,25,29,95,66,17,17.9,0,9,7.8,1,0.9,115,57.7,9,2018,22,6,115,16,38,54.25,5
343,Tyler Reddick,13,1,31,9,25,129,104,84,65.1,4,102,88.7,2,1.7,115,105.1,9,2018,8,8,115,0,36,38.3,11
344,Garrett Smithley,19,3,34,17,17,69,52,12,17.4,1,42,36.5,0,0.0,115,78.7,9,2018,34,10,115,24,34,58.45,1
345,Christopher Bell,2,1,38,13,-16,96,112,59,61.5,9,89,77.4,1,0.9,115,96.2,9,2018,13,12,115,1,31,36.3,12
346,Michael Annett,7,2,33,12,-8,87,95,63,72.4,8,89,77.4,0,0.0,115,90.4,9,2018,5,14,115,-9,29,23.6,20
347,Chase Briscoe,14,2,30,20,-27,107,134,60,56.1,1,37,32.2,0,0.0,115,68.1,9,2018,16,16,115,0,27,27.45,18
348,Tommy Joe Martins,32,3,33,22,7,61,54,6,9.8,0,29,25.2,0,0.0,115,58.7,9,2018,28,18,115,10,25,35.0,16
349,Kaz Grala,17,7,37,24,7,96,89,7,7.3,0,5,4.4,0,0.0,114,55.8,9,2018,33,20,114,13,23,36.0,13
350,Ryan Reed,4,1,34,15,-2,107,109,53,49.5,1,67,58.3,1,0.9,114,79.5,9,2018,19,22,114,-3,20,17.7,26
351,Alex Labbe,20,5,33,21,-7,122,129,58,47.5,0,28,24.4,0,0.0,114,67.0,9,2018,21,24,114,-3,18,15.0,28
352,Josh Williams,21,3,31,22,-4,113,117,21,18.6,3,13,11.3,0,0.0,114,59.8,9,2018,31,26,114,5,16,22.35,22
353,Josh Bilicki,34,7,37,27,5,60,55,9,15.0,0,19,16.5,0,0.0,114,41.8,9,2018,32,28,114,4,14,18.0,25
354,Austin Cindric,12,1,34,12,4,123,119,57,46.3,3,77,67.0,3,2.6,114,80.0,9,2018,11,30,114,-19,12,-4.9,34
355,David Starr,28,8,37,29,-28,61,89,6,9.8,0,3,2.6,0,0.0,112,35.8,9,2018,37,32,112,5,9,14.0,29
356,Ross Chastain,22,7,34,26,-6,60,66,6,10.0,0,1,0.9,0,0.0,78,53.3,9,2018,26,34,78,-8,7,-1.0,33
357,Dylan Lupton,36,15,28,32,-4,27,31,1,3.7,0,0,0.0,0,0.0,32,45.3,9,2018,17,36,32,-19,5,-14.0,37
358,Ryan Truex,38,3,31,28,17,42,25,23,54.8,1,28,24.4,0,0.0,32,72.9,9,2018,9,38,32,-29,3,-25.55,39
359,Spencer Boyd,40,13,34,35,-4,12,16,0,0.0,1,1,0.9,0,0.0,32,33.9,9,2018,30,40,32,-10,1,-8.55,36
360,Justin Allgaier,3,1,9,2,16,18,2,16,88.9,42,200,100.0,104,52.0,200,146.9,10,2018,6,1,200,5,45,94.9,1
361,Daniel Hemric,9,2,14,5,8,24,16,24,100.0,16,200,100.0,0,0.0,200,116.1,10,2018,5,3,200,2,41,50.2,7
362,Tyler Reddick,8,1,33,5,29,37,8,28,75.7,14,192,96.0,23,11.5,200,118.0,10,2018,33,5,200,28,39,79.05,2
363,Noah Gragson,5,2,25,8,12,40,28,24,60.0,4,185,92.5,0,0.0,200,102.5,10,2018,2,7,200,-5,37,33.8,12
364,Austin Cindric,10,3,12,7,-2,15,17,13,86.7,12,200,100.0,0,0.0,200,105.4,10,2018,7,9,200,-2,35,38.4,10
365,Ryan Truex,14,4,21,9,4,28,24,26,92.9,0,194,97.0,0,0.0,200,93.3,10,2018,8,11,200,-3,32,29.0,14
366,Cole Custer,7,5,36,14,9,51,42,29,56.9,1,158,79.0,0,0.0,200,84.3,10,2018,36,13,200,23,30,53.45,5
367,Michael Annett,18,9,37,17,13,31,18,12,38.7,0,104,52.0,0,0.0,200,78.5,10,2018,37,15,200,22,28,50.0,8
368,Ryan Sieg,12,7,27,16,-3,23,26,6,26.1,0,63,31.5,0,0.0,200,75.8,10,2018,13,17,200,-4,26,22.0,19
369,Ryan Reed,26,9,27,18,-5,20,25,4,20.0,0,61,30.5,0,0.0,200,71.1,10,2018,12,19,200,-7,24,17.0,21
370,Alex Labbe,19,11,26,20,-20,15,35,2,13.3,0,17,8.5,0,0.0,200,65.9,10,2018,15,21,200,-6,21,15.0,22
371,B.J. McLeod,25,19,33,25,-21,10,31,0,0.0,0,0,0.0,0,0.0,199,53.8,10,2018,26,23,199,3,19,22.0,19
