,driver,track,start_pos,finish_pos,laps_complete,total_laps,race_num,year,race_status
9343,Kyle Busch,Memphis,11,14,255,255,30,2004,running
9344,Kyle Busch,Phoenix,1,2,205,205,32,2004,running
9345,Kyle Busch,Homestead,5,3,203,203,34,2004,running
9346,Kyle Busch,Las Vegas,3,11,200,200,4,2005,running
9347,Kyle Busch,Richmond,12,23,253,253,12,2005,running
9348,Kyle Busch,Dover,36,36,146,200,14,2005,crash
9349,Kyle Busch,Chicago,3,36,197,200,19,2005,running
9350,Kyle Busch,Richmond,19,14,253,253,28,2005,running
9351,Kyle Busch,Kansas,29,8,200,200,30,2005,running
9352,Kyle Busch,Fort Worth,7,5,200,200,33,2005,running
9353,Kyle Busch,Fontana,15,23,149,150,2,2006,running
9354,Kyle Busch,Las Vegas,13,19,204,206,4,2006,running
9355,Kyle Busch,Bristol,20,1,300,300,6,2006,running
9356,Kyle Busch,Nashville,17,30,186,225,8,2006,crash
9357,Kyle Busch,Talladega,9,3,117,117,10,2006,running
9358,Kyle Busch,Darlington,21,6,147,147,12,2006,running
9359,Kyle Busch,Dover,7,6,200,200,14,2006,running
9360,Kyle Busch,Kentucky,9,13,200,200,16,2006,running
9361,Kyle Busch,Daytona,14,16,103,103,18,2006,running
9362,Kyle Busch,Loudon,1,16,199,200,20,2006,running
9363,Kyle Busch,Gateway,5,8,199,200,22,2006,running
9364,Kyle Busch,Watkins Glen,17,37,80,83,24,2006,running
9365,Kyle Busch,Bristol,6,7,250,250,26,2006,running
9366,Kyle Busch,Richmond,13,12,250,250,28,2006,running
9367,Kyle Busch,Kansas,5,3,200,200,30,2006,running
9368,Kyle Busch,Fort Worth,2,32,196,200,33,2006,running
9369,Kyle Busch,Homestead,25,41,66,200,35,2006,crash
9370,Kyle Busch,Fontana,7,3,150,150,2,2007,running
9371,Kyle Busch,Atlanta,1,3,195,195,5,2007,running
9372,Kyle Busch,Fort Worth,3,7,200,200,8,2007,running
9373,Kyle Busch,Talladega,12,39,26,120,10,2007,crash
9374,Kyle Busch,Charlotte,16,8,200,200,13,2007,running
9375,Kyle Busch,Chicago,6,5,200,200,20,2007,running
9376,Kyle Busch,Fontana,3,2,150,150,27,2007,running
9377,Kyle Busch,Kansas,6,1,200,200,30,2007,running
9378,Kyle Busch,Fort Worth,5,2,200,200,33,2007,running
9379,Kyle Busch,Daytona,5,2,120,120,1,2008,running
9380,Kyle Busch,Las Vegas,3,31,102,202,3,2008,crash
9381,Kyle Busch,Bristol,14,42,12,171,5,2008,crash
9382,Kyle Busch,Fort Worth,31,1,200,200,7,2008,running
9383,Kyle Busch,Mexico City,6,1,80,80,9,2008,running
9384,Kyle Busch,Richmond,25,3,253,253,11,2008,running
9385,Kyle Busch,Charlotte,6,1,202,202,13,2008,running
9386,Kyle Busch,Nashville,5,20,222,225,15,2008,running
9387,Kyle Busch,Loudon,4,3,200,200,18,2008,running
9388,Kyle Busch,Chicago,10,1,200,200,20,2008,running
9389,Kyle Busch,Watkins Glen,7,2,82,82,24,2008,running
9390,Kyle Busch,Fontana,1,1,150,150,27,2008,running
9391,Kyle Busch,Dover,1,1,207,207,29,2008,running
9392,Kyle Busch,Charlotte,16,1,200,200,31,2008,running
9393,Kyle Busch,Phoenix,3,5,201,201,34,2008,running
9394,Kyle Busch,Daytona,13,4,120,120,1,2009,running
9395,Kyle Busch,Las Vegas,5,39,21,209,3,2009,crash
9396,Kyle Busch,Fort Worth,1,1,200,200,5,2009,running
9397,Kyle Busch,Phoenix,5,10,203,203,7,2009,running
9398,Kyle Busch,Richmond,3,1,250,250,9,2009,running
9399,Kyle Busch,Charlotte,2,3,170,170,11,2009,running
9400,Kyle Busch,Nashville,1,1,225,225,13,2009,running
9401,Kyle Busch,Milwaukee,10,2,250,250,15,2009,running
9402,Kyle Busch,Daytona,19,2,102,102,17,2009,running
9403,Kyle Busch,Gateway,9,1,200,200,19,2009,running
9404,Kyle Busch,Iowa,27,2,250,250,21,2009,running
9405,Kyle Busch,Michigan,3,3,125,125,23,2009,running
9406,Kyle Busch,Montreal,12,10,76,76,25,2009,running
9407,Kyle Busch,Richmond,2,3,250,250,27,2009,running
9408,Kyle Busch,Kansas,2,2,200,200,29,2009,running
9409,Kyle Busch,Charlotte,5,1,200,200,31,2009,running
9410,Kyle Busch,Fort Worth,6,1,200,200,33,2009,running
9411,Kyle Busch,Homestead,5,1,200,200,35,2009,running
9412,Kyle Busch,Fontana,2,1,152,152,2,2010,running
9413,Kyle Busch,Bristol,6,3,300,300,4,2010,running
9414,Kyle Busch,Phoenix,2,1,200,200,6,2010,running
9415,Kyle Busch,Talladega,11,34,111,120,8,2010,crash
9416,Kyle Busch,Darlington,2,2,147,147,10,2010,running
9417,Kyle Busch,Charlotte,6,1,203,203,12,2010,running
9418,Kyle Busch,Daytona,5,7,102,102,17,2010,running
9419,Kyle Busch,IRP,5,1,201,201,20,2010,running
9420,Kyle Busch,Watkins Glen,5,5,82,82,22,2010,running
9421,Kyle Busch,Bristol,3,1,250,250,24,2010,running
9422,Kyle Busch,Richmond,6,9,250,250,27,2010,running
9423,Kyle Busch,Kansas,2,3,200,200,29,2010,running
9424,Kyle Busch,Charlotte,10,6,200,200,31,2010,running
9425,Kyle Busch,Phoenix,5,16,200,200,34,2010,running
9426,Kyle Busch,Daytona,8,7,120,120,1,2011,running
9427,Kyle Busch,Las Vegas,2,30,130,200,3,2011,crash
9428,Kyle Busch,Fontana,7,1,150,150,5,2011,running
9429,Kyle Busch,Talladega,22,1,124,124,7,2011,running
9430,Kyle Busch,Darlington,1,1,147,147,10,2011,running
9431,Kyle Busch,Charlotte,4,3,200,200,13,2011,running
9432,Kyle Busch,Daytona,14,4,100,100,17,2011,running
9433,Kyle Busch,Loudon,5,1,206,206,19,2011,running
9434,Kyle Busch,Bristol,1,1,250,250,25,2011,running
9435,Kyle Busch,Richmond,3,1,250,250,27,2011,running
9436,Kyle Busch,Daytona,24,18,119,120,1,2012,crash
9437,Kyle Busch,Las Vegas,20,33,127,200,3,2012,running
9438,Kyle Busch,Fontana,15,8,150,150,5,2012,running
9439,Kyle Busch,Charlotte,12,3,200,200,11,2012,running
9440,Kyle Busch,Loudon,5,28,121,200,17,2012,fuel pressure
9441,Kyle Busch,Indianapolis,2,22,100,100,19,2012,running
9442,Kyle Busch,Montreal,5,10,81,81,22,2012,running
9443,Kyle Busch,Atlanta,1,7,195,195,24,2012,running
9444,Kyle Busch,Dover,7,5,200,200,28,2012,running
9445,Kyle Busch,Kansas,6,6,206,206,30,2012,running
9446,Kyle Busch,Phoenix,2,4,204,204,32,2012,running
9447,Kyle Busch,Daytona,7,32,100,120,1,2013,engine
9448,Kyle Busch,Las Vegas,23,2,200,200,3,2013,running
9449,Kyle Busch,Fontana,1,1,150,150,5,2013,running
9450,Kyle Busch,Richmond,2,3,250,250,7,2013,running
9451,Kyle Busch,Charlotte,2,1,200,200,10,2013,running
9452,Kyle Busch,Michigan,14,4,125,125,13,2013,running
9453,Kyle Busch,Daytona,15,11,101,101,16,2013,running
9454,Kyle Busch,Indianapolis,1,1,100,100,19,2013,running
9455,Kyle Busch,Bristol,1,1,250,250,23,2013,running
9456,Kyle Busch,Richmond,7,4,250,250,25,2013,running
9457,Kyle Busch,Dover,5,8,199,200,28,2013,running
9458,Kyle Busch,Charlotte,1,1,200,200,30,2013,running
9459,Kyle Busch,Phoenix,1,1,200,200,32,2013,running
9460,Kyle Busch,Daytona,4,4,121,121,1,2014,running
9461,Kyle Busch,Las Vegas,7,2,200,200,3,2014,running
9462,Kyle Busch,Fontana,39,3,150,150,5,2014,running
9463,Kyle Busch,Darlington,1,4,147,147,7,2014,running
9464,Kyle Busch,Charlotte,1,3,200,200,11,2014,running
9465,Kyle Busch,Michigan,1,4,125,125,13,2014,running
9466,Kyle Busch,Daytona,5,17,103,103,16,2014,running
9467,Kyle Busch,Indianapolis,1,2,100,100,19,2014,running
9468,Kyle Busch,Bristol,1,2,300,300,23,2014,running
9469,Kyle Busch,Richmond,1,1,250,250,25,2014,running
9470,Kyle Busch,Dover,5,1,200,200,28,2014,running
9471,Kyle Busch,Charlotte,5,2,200,200,30,2014,running
9472,Kyle Busch,Phoenix,1,2,206,206,32,2014,running
9473,Kyle Busch,Daytona,32,26,111,120,1,2015,crash
9474,Kyle Busch,Kentucky,6,3,200,200,16,2015,running
9475,Kyle Busch,Indianapolis,1,1,100,100,18,2015,running
9476,Kyle Busch,Darlington,36,2,147,147,24,2015,running
9477,Kyle Busch,Chicago,1,1,200,200,26,2015,running
9478,Kyle Busch,Charlotte,5,31,153,200,29,2015,crash
9479,Kyle Busch,Fort Worth,6,14,200,200,31,2015,running
9480,Kyle Busch,Homestead,1,30,185,200,33,2015,crash
9481,Kyle Busch,Las Vegas,1,1,200,200,3,2016,running
9482,Kyle Busch,Fontana,3,2,150,150,5,2016,running
9483,Kyle Busch,Bristol,5,2,200,200,7,2016,running
9484,Kyle Busch,Michigan,5,2,125,125,13,2016,running
9485,Kyle Busch,Loudon,1,1,200,200,17,2016,running
9486,Kyle Busch,Watkins Glen,5,37,17,82,20,2016,crash
9487,Kyle Busch,Richmond,7,1,250,250,25,2016,running
9488,Kyle Busch,Kansas,1,1,200,200,30,2016,running
9489,Kyle Busch,Atlanta,1,1,163,163,2,2017,running
9490,Kyle Busch,Fontana,16,3,150,150,5,2017,running
9491,Kyle Busch,Kentucky,1,1,200,200,16,2017,running
9492,Kyle Busch,Indianapolis,11,12,100,100,18,2017,running
9493,Kyle Busch,Bristol,1,1,300,300,22,2017,running
9494,Kyle Busch,Las Vegas,5,14,200,200,3,2018,running
9495,Kyle Busch,Charlotte,3,8,204,204,11,2018,running
9496,Kyle Busch,Michigan,1,6,91,91,13,2018,running
9497,Kyle Busch,Bristol,1,36,74,310,22,2018,crash
9498,Kyle Busch,Phoenix,3,1,200,200,4,2019,running
9499,Kyle Busch,Fort Worth,5,1,200,200,6,2019,running
9500,Kyle Busch,Bristol,2,29,171,300,22,2019,engine
9501,Kyle Busch,Phoenix,1,3,200,200,4,2020,running
9502,Kyle Busch,Charlotte,18,1,203,203,6,2020,running
9503,Kyle Busch,Richmond,29,3,250,250,24,2020,running
9504,Kyle Busch,Fort Worth,14,1,171,171,14,2021,running
9505,Kyle Busch,Elkhart Lake,5,1,45,45,17,2021,running
9506,Kyle Busch,IRP,4,33,126,200,22,2003,crash
9507,Kyle Busch,Dover,21,15,198,200,27,2003,running
9508,Kyle Busch,Atlanta,9,43,2,203,31,2003,engine
9509,Kyle Busch,Daytona,14,24,101,120,1,2004,overheating
9510,Kyle Busch,Las Vegas,10,15,200,200,3,2004,running
9511,Kyle Busch,Bristol,12,3,250,250,5,2004,running
9512,Kyle Busch,Nashville,12,6,225,225,7,2004,running
9513,Kyle Busch,Fontana,24,7,150,150,9,2004,running
9514,Kyle Busch,Richmond,1,1,250,250,11,2004,running
9515,Kyle Busch,Charlotte,2,1,200,200,13,2004,running
9516,Kyle Busch,Nashville,3,17,223,225,15,2004,running
9517,Kyle Busch,Milwaukee,4,16,248,250,17,2004,running
9518,Kyle Busch,Chicago,2,12,200,200,19,2004,running
9519,Kyle Busch,Pikes Peak,2,17,248,250,21,2004,running
9520,Kyle Busch,Michigan,2,1,125,125,23,2004,running
9521,Kyle Busch,Fontana,4,9,150,150,25,2004,running
9522,Kyle Busch,Dover,4,9,200,200,27,2004,running
9523,Kyle Busch,Charlotte,18,5,200,200,29,2004,running
9524,Kyle Busch,Atlanta,4,2,208,208,31,2004,running
9525,Kyle Busch,Darlington,2,33,110,147,33,2004,running
9526,Kyle Busch,Daytona,2,32,120,120,1,2005,running
9527,Kyle Busch,Talladega,8,40,16,120,10,2005,crash
9528,Kyle Busch,Charlotte,19,1,200,200,13,2005,running
9529,Kyle Busch,Daytona,7,27,102,104,18,2005,running
9530,Kyle Busch,Bristol,1,38,177,252,26,2005,crash
9531,Kyle Busch,Dover,23,37,10,200,29,2005,crash
9532,Kyle Busch,Charlotte,3,41,73,200,31,2005,transmission
9533,Kyle Busch,Daytona,9,25,120,120,1,2006,running
9534,Kyle Busch,Mexico City,9,7,80,80,3,2006,running
9535,Kyle Busch,Atlanta,1,40,121,195,5,2006,crash
9536,Kyle Busch,Fort Worth,33,4,206,206,7,2006,running
9537,Kyle Busch,Phoenix,7,12,206,206,9,2006,running
9538,Kyle Busch,Richmond,13,9,250,250,11,2006,running
9539,Kyle Busch,Charlotte,16,23,198,200,13,2006,running
9540,Kyle Busch,Nashville,34,31,218,225,15,2006,running
9541,Kyle Busch,Milwaukee,22,24,256,258,17,2006,running
9542,Kyle Busch,Chicago,11,42,79,200,19,2006,engine
9543,Kyle Busch,Martinsville,8,20,250,250,21,2006,running
9544,Kyle Busch,IRP,14,21,200,200,23,2006,running
9545,Kyle Busch,Michigan,10,14,128,128,25,2006,running
9546,Kyle Busch,Fontana,2,11,150,150,27,2006,running
9547,Kyle Busch,Dover,17,7,202,202,29,2006,running
9548,Kyle Busch,Charlotte,18,12,202,203,31,2006,running
9549,Kyle Busch,Phoenix,31,10,203,203,34,2006,running
9550,Kyle Busch,Daytona,10,37,82,120,1,2007,fuel pump
9551,Kyle Busch,Las Vegas,20,2,200,200,4,2007,running
9552,Kyle Busch,Bristol,7,3,300,300,6,2007,running
9553,Kyle Busch,Phoenix,1,37,101,200,9,2007,crash
9554,Kyle Busch,Richmond,17,5,250,250,11,2007,running
9555,Kyle Busch,Daytona,14,1,102,102,19,2007,running
9556,Kyle Busch,Bristol,20,4,250,250,26,2007,running
9557,Kyle Busch,Richmond,1,1,252,252,28,2007,running
9558,Kyle Busch,Charlotte,24,2,200,200,31,2007,running
9559,Kyle Busch,Phoenix,4,1,203,203,34,2007,running
9560,Kyle Busch,Fontana,14,2,150,150,2,2008,running
9561,Kyle Busch,Atlanta,2,24,197,198,4,2008,running
9562,Kyle Busch,Nashville,1,16,223,225,6,2008,running
9563,Kyle Busch,Phoenix,1,1,202,202,8,2008,running
9564,Kyle Busch,Talladega,8,16,114,117,10,2008,running
9565,Kyle Busch,Darlington,5,31,101,149,12,2008,crash
9566,Kyle Busch,Dover,3,28,168,200,14,2008,crash
9567,Kyle Busch,Kentucky,7,30,163,200,16,2008,crash
9568,Kyle Busch,Daytona,20,2,105,105,19,2008,running
9569,Kyle Busch,IRP,2,1,200,200,22,2008,running
9570,Kyle Busch,Bristol,15,7,250,250,26,2008,running
9571,Kyle Busch,Richmond,15,10,250,250,28,2008,running
9572,Kyle Busch,Kansas,18,35,153,200,30,2008,crash
9573,Kyle Busch,Fort Worth,4,1,200,200,33,2008,running
9574,Kyle Busch,Homestead,11,2,200,200,35,2008,running
9575,Kyle Busch,Fontana,2,1,150,150,2,2009,running
9576,Kyle Busch,Bristol,4,6,300,300,4,2009,running
9577,Kyle Busch,Nashville,4,2,225,225,6,2009,running
9578,Kyle Busch,Talladega,9,10,120,120,8,2009,running
9579,Kyle Busch,Darlington,1,16,153,153,10,2009,running
9580,Kyle Busch,Dover,3,17,200,200,12,2009,running
9581,Kyle Busch,Kentucky,2,2,200,200,14,2009,running
9582,Kyle Busch,Loudon,9,1,200,200,16,2009,running
9583,Kyle Busch,Chicago,6,2,200,200,18,2009,running
9584,Kyle Busch,IRP,41,2,200,200,20,2009,running
9585,Kyle Busch,Watkins Glen,7,2,82,82,22,2009,running
9586,Kyle Busch,Bristol,15,28,195,254,24,2009,running
9587,Kyle Busch,Atlanta,8,2,195,195,26,2009,running
9588,Kyle Busch,Dover,1,4,200,200,28,2009,running
9589,Kyle Busch,Fontana,2,31,141,152,30,2009,crash
9590,Kyle Busch,Memphis,11,2,254,254,32,2009,running
9591,Kyle Busch,Phoenix,4,9,200,200,34,2009,running
9592,Kyle Busch,Daytona,1,18,120,120,1,2010,running
9593,Kyle Busch,Las Vegas,5,16,200,200,3,2010,running
9594,Kyle Busch,Nashville,6,3,225,225,5,2010,running
9595,Kyle Busch,Fort Worth,3,1,200,200,7,2010,running
9596,Kyle Busch,Richmond,1,4,252,252,9,2010,running
9597,Kyle Busch,Dover,1,1,205,205,11,2010,running
9598,Kyle Busch,Loudon,4,1,200,200,16,2010,running
9599,Kyle Busch,Chicago,8,1,203,203,18,2010,running
9600,Kyle Busch,Iowa,2,1,250,250,21,2010,running
9601,Kyle Busch,Michigan,10,3,125,125,23,2010,running
9602,Kyle Busch,Atlanta,2,2,195,195,26,2010,running
9603,Kyle Busch,Dover,2,1,200,200,28,2010,running
9604,Kyle Busch,Fontana,1,1,150,150,30,2010,running
9605,Kyle Busch,Fort Worth,4,2,205,205,33,2010,running
9606,Kyle Busch,Homestead,2,1,200,200,35,2010,running
9607,Kyle Busch,Phoenix,1,1,200,200,2,2011,running
9608,Kyle Busch,Bristol,5,1,300,300,4,2011,running
9609,Kyle Busch,Fort Worth,8,34,88,200,6,2011,crash
9610,Kyle Busch,Nashville,6,2,225,225,8,2011,running
9611,Kyle Busch,Dover,13,2,209,209,11,2011,running
9612,Kyle Busch,Michigan,12,3,125,125,15,2011,running
9613,Kyle Busch,Kentucky,41,3,200,200,18,2011,running
9614,Kyle Busch,Watkins Glen,2,4,85,85,23,2011,running
9615,Kyle Busch,Atlanta,3,2,195,195,26,2011,running
9616,Kyle Busch,Charlotte,6,2,200,200,31,2011,running
9617,Kyle Busch,Phoenix,14,11,200,200,2,2012,running
9618,Kyle Busch,Bristol,8,17,299,300,4,2012,running
9619,Kyle Busch,Talladega,12,2,122,122,8,2012,running
9620,Kyle Busch,Daytona,20,23,94,101,16,2012,running
9621,Kyle Busch,Chicago,4,27,193,201,18,2012,crash
9622,Kyle Busch,Watkins Glen,5,6,82,82,21,2012,running
9623,Kyle Busch,Bristol,10,3,250,250,23,2012,running
9624,Kyle Busch,Chicago,6,2,200,200,26,2012,running
9625,Kyle Busch,Charlotte,6,4,200,200,29,2012,running
9626,Kyle Busch,Fort Worth,1,3,200,200,31,2012,running
9627,Kyle Busch,Homestead,1,2,200,200,33,2012,running
9628,Kyle Busch,Phoenix,1,1,200,200,2,2013,running
9629,Kyle Busch,Bristol,13,1,300,300,4,2013,running
9630,Kyle Busch,Fort Worth,2,1,200,200,6,2013,running
9631,Kyle Busch,Darlington,1,1,147,147,9,2013,running
9632,Kyle Busch,Dover,3,5,200,200,11,2013,running
9633,Kyle Busch,Kentucky,5,5,170,170,15,2013,running
9634,Kyle Busch,Loudon,1,1,213,213,17,2013,running
9635,Kyle Busch,Watkins Glen,2,24,77,82,21,2013,running
9636,Kyle Busch,Atlanta,1,2,195,195,24,2013,running
9637,Kyle Busch,Chicago,1,1,200,200,26,2013,running
9638,Kyle Busch,Kansas,12,4,200,200,29,2013,running
9639,Kyle Busch,Fort Worth,6,26,196,200,31,2013,running
9640,Kyle Busch,Homestead,6,3,200,200,33,2013,running
9641,Kyle Busch,Phoenix,3,1,168,168,2,2014,running
9642,Kyle Busch,Bristol,2,1,300,300,4,2014,running
9643,Kyle Busch,Fort Worth,36,2,200,200,6,2014,running
9644,Kyle Busch,Richmond,8,3,250,250,8,2014,running
9645,Kyle Busch,Dover,4,1,200,200,12,2014,running
9646,Kyle Busch,Kentucky,2,3,200,200,15,2014,running
9647,Kyle Busch,Loudon,2,2,200,200,17,2014,running
9648,Kyle Busch,Watkins Glen,3,2,82,82,21,2014,running
9649,Kyle Busch,Atlanta,3,4,195,195,24,2014,running
9650,Kyle Busch,Chicago,3,3,200,200,26,2014,running
9651,Kyle Busch,Kansas,6,1,200,200,29,2014,running
9652,Kyle Busch,Fort Worth,6,1,200,200,31,2014,running
9653,Kyle Busch,Homestead,6,2,206,206,33,2014,running
9654,Kyle Busch,Michigan,11,1,125,125,13,2015,running
9655,Kyle Busch,Loudon,2,4,200,200,17,2015,running
9656,Kyle Busch,Bristol,2,1,302,302,22,2015,running
9657,Kyle Busch,Richmond,1,2,250,250,25,2015,running
9658,Kyle Busch,Dover,2,3,200,200,28,2015,running
9659,Kyle Busch,Kansas,4,1,204,204,30,2015,running
9660,Kyle Busch,Phoenix,1,1,200,200,32,2015,running
9661,Kyle Busch,Atlanta,1,1,163,163,2,2016,running
9662,Kyle Busch,Phoenix,3,1,200,200,4,2016,running
9663,Kyle Busch,Fort Worth,1,1,200,200,6,2016,running
9664,Kyle Busch,Pocono,2,4,53,53,12,2016,running
9665,Kyle Busch,Kentucky,1,1,201,201,16,2016,running
9666,Kyle Busch,Indianapolis,1,1,63,63,18,2016,running
9667,Kyle Busch,Bristol,2,24,296,308,22,2016,crash
9668,Kyle Busch,Chicago,1,13,200,200,26,2016,running
9669,Kyle Busch,Phoenix,1,1,200,200,32,2016,running
9670,Kyle Busch,Las Vegas,1,7,200,200,3,2017,running
9671,Kyle Busch,Michigan,1,5,125,125,13,2017,running
9672,Kyle Busch,Loudon,1,1,200,200,17,2017,running
9673,Kyle Busch,Watkins Glen,2,1,82,82,20,2017,running
9674,Kyle Busch,Richmond,1,2,250,250,25,2017,running
9675,Kyle Busch,Phoenix,5,3,200,200,4,2018,running
9676,Kyle Busch,Pocono,4,1,100,100,12,2018,running
9677,Kyle Busch,Kentucky,3,3,200,200,17,2018,running
9678,Kyle Busch,Las Vegas,8,1,213,213,3,2019,running
9679,Kyle Busch,Fontana,2,2,150,150,5,2019,running
9680,Kyle Busch,Watkins Glen,1,31,35,82,20,2019,suspension
9681,Kyle Busch,Indianapolis,1,1,100,100,25,2019,running
9682,Kyle Busch,Darlington,26,2,147,147,5,2020,running
9683,Kyle Busch,Fort Worth,28,37,201,201,16,2020,disqualified
9684,Kyle Busch,Austin,1,1,46,46,11,2021,running
9685,Kyle Busch,Nashville,1,1,189,189,15,2021,running
9686,Kyle Busch,Atlanta,1,1,164,164,18,2021,running
9687,Kyle Larson,Daytona,21,13,120,120,1,2013,running
9688,Kyle Larson,Las Vegas,13,32,182,200,3,2013,crash
9689,Kyle Larson,Fontana,9,6,150,150,5,2013,running
9690,Kyle Larson,Richmond,18,8,250,250,7,2013,running
9691,Kyle Larson,Darlington,7,6,147,147,9,2013,running
9692,Kyle Larson,Dover,15,10,200,200,11,2013,running
9693,Kyle Larson,Michigan,11,2,125,125,13,2013,running
9694,Kyle Larson,Kentucky,21,7,170,170,15,2013,running
9695,Kyle Larson,Loudon,13,14,213,213,17,2013,running
9696,Kyle Larson,Indianapolis,17,11,100,100,19,2013,running
9697,Kyle Larson,Watkins Glen,15,30,41,82,21,2013,engine
9698,Kyle Larson,Bristol,5,5,250,250,23,2013,running
9699,Kyle Larson,Richmond,18,14,250,250,25,2013,running
9700,Kyle Larson,Kentucky,19,33,98,200,27,2013,brakes
9701,Kyle Larson,Kansas,19,30,145,200,29,2013,handling
9702,Kyle Larson,Fort Worth,16,9,200,200,31,2013,running
9703,Kyle Larson,Homestead,8,2,200,200,33,2013,running
9704,Kyle Larson,Phoenix,9,4,168,168,2,2014,running
9705,Kyle Larson,Bristol,1,2,300,300,4,2014,running
9706,Kyle Larson,Fort Worth,37,3,200,200,6,2014,running
9707,Kyle Larson,Richmond,14,4,250,250,8,2014,running
9708,Kyle Larson,Charlotte,3,1,200,200,11,2014,running
9709,Kyle Larson,Michigan,4,8,125,125,13,2014,running
9710,Kyle Larson,Daytona,10,5,103,103,16,2014,running
9711,Kyle Larson,Chicago,12,3,200,200,18,2014,running
9712,Kyle Larson,Watkins Glen,13,15,82,82,21,2014,running
9713,Kyle Larson,Atlanta,2,3,195,195,24,2014,running
9714,Kyle Larson,Chicago,5,2,200,200,26,2014,running
9715,Kyle Larson,Kansas,9,30,90,200,29,2014,crash
9716,Kyle Larson,Fort Worth,38,12,200,200,31,2014,running
9717,Kyle Larson,Homestead,2,3,206,206,33,2014,running
9718,Kyle Larson,Atlanta,4,10,163,163,2,2015,running
9719,Kyle Larson,Charlotte,5,33,183,200,11,2015,running
9720,Kyle Larson,Indianapolis,10,7,100,100,18,2015,running
9721,Kyle Larson,Bristol,7,2,302,302,22,2015,running
9722,Kyle Larson,Chicago,6,22,199,200,26,2015,running
9723,Kyle Larson,Fort Worth,16,33,178,200,31,2015,crash
9724,Kyle Larson,Homestead,9,1,200,200,33,2015,running
9725,Kyle Larson,Atlanta,4,2,163,163,2,2016,running
9726,Kyle Larson,Fort Worth,4,11,200,200,6,2016,running
9727,Kyle Larson,Charlotte,5,6,206,206,11,2016,running
9728,Kyle Larson,Indianapolis,3,4,63,63,18,2016,running
9729,Kyle Larson,Bristol,7,3,308,308,22,2016,running
9730,Kyle Larson,Chicago,8,2,200,200,26,2016,running
9731,Kyle Larson,Kansas,3,5,200,200,30,2016,running
9732,Kyle Larson,Homestead,7,7,200,200,33,2016,running
9733,Kyle Larson,Las Vegas,7,2,200,200,3,2017,running
9734,Kyle Larson,Bristol,1,7,300,300,7,2017,running
9735,Kyle Larson,Dover,1,1,200,200,11,2017,running
9736,Kyle Larson,Loudon,3,4,200,200,17,2017,running
9737,Kyle Larson,Chicago,3,2,200,200,26,2017,running
9738,Kyle Larson,Daytona,2,29,134,143,1,2018,crash
9739,Kyle Larson,Chicago,1,1,200,200,15,2018,running
9740,Kyle Larson,Watkins Glen,3,27,77,82,20,2018,engine
9741,Kyle Larson,Phoenix,14,13,200,200,2,2013,running
9742,Kyle Larson,Bristol,12,2,300,300,4,2013,running
9743,Kyle Larson,Fort Worth,12,32,190,200,6,2013,running
9744,Kyle Larson,Talladega,19,38,52,110,8,2013,crash
9745,Kyle Larson,Charlotte,18,4,200,200,10,2013,running
9746,Kyle Larson,Iowa,10,5,250,250,12,2013,running
9747,Kyle Larson,Elkhart Lake,13,7,55,55,14,2013,running
9748,Kyle Larson,Daytona,13,6,101,101,16,2013,running
9749,Kyle Larson,Chicago,22,12,200,200,18,2013,running
9750,Kyle Larson,Iowa,11,5,250,250,20,2013,running
9751,Kyle Larson,Mid-Ohio,4,14,94,94,22,2013,running
9752,Kyle Larson,Atlanta,13,5,195,195,24,2013,running
9753,Kyle Larson,Chicago,39,32,175,200,26,2013,crash
9754,Kyle Larson,Dover,17,2,200,200,28,2013,running
9755,Kyle Larson,Charlotte,8,13,200,200,30,2013,running
9756,Kyle Larson,Phoenix,13,32,156,200,32,2013,crash
9757,Kyle Larson,Daytona,2,10,121,121,1,2014,running
9758,Kyle Larson,Las Vegas,4,3,200,200,3,2014,running
9759,Kyle Larson,Fontana,8,1,150,150,5,2014,running
9760,Kyle Larson,Darlington,12,6,147,147,7,2014,running
9761,Kyle Larson,Talladega,20,30,78,117,9,2014,running
9762,Kyle Larson,Dover,7,6,200,200,12,2014,running
9763,Kyle Larson,Kentucky,11,9,200,200,15,2014,running
9764,Kyle Larson,Loudon,4,4,200,200,17,2014,running
9765,Kyle Larson,Indianapolis,14,8,100,100,19,2014,running
9766,Kyle Larson,Bristol,3,26,281,300,23,2014,crash
9767,Kyle Larson,Richmond,4,13,250,250,25,2014,running
9768,Kyle Larson,Dover,4,6,200,200,28,2014,running
9769,Kyle Larson,Charlotte,6,5,200,200,30,2014,running
9770,Kyle Larson,Phoenix,11,13,206,206,32,2014,running
9771,Kyle Larson,Daytona,27,8,120,120,1,2015,running
9772,Kyle Larson,Fontana,11,7,150,150,5,2015,running
9773,Kyle Larson,Michigan,4,3,125,125,13,2015,running
9774,Kyle Larson,Watkins Glen,4,28,75,82,20,2015,running
9775,Kyle Larson,Darlington,3,7,147,147,24,2015,running
9776,Kyle Larson,Dover,15,5,200,200,28,2015,running
9777,Kyle Larson,Phoenix,9,15,199,200,32,2015,running
9778,Kyle Larson,Daytona,17,34,111,120,1,2016,running
9779,Kyle Larson,Fontana,4,8,150,150,5,2016,running
9780,Kyle Larson,Bristol,3,3,200,200,7,2016,running
9781,Kyle Larson,Pocono,4,1,53,53,12,2016,running
9782,Kyle Larson,Watkins Glen,4,3,82,82,20,2016,running
