,finish_pos,qual_pos,season_mid,season_high,season_low,group_len,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,num_starts,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_Chip Ganassi,owner_Chris Our,owner_Fred Biagi,owner_Fury Race Cars,owner_JR Motorsports,owner_Jack Roush,owner_Jeremy Clements,owner_Jerry Brown,owner_Joe Gibbs,owner_Matt Hurley,owner_Matt Kaulig,owner_Maury Gallagher,owner_Richard Childress,owner_Roger Penske,owner_SS Green Light Racing,owner_Stewart Haas Racing
1527,12.0,8.0,11.0,2.0,25.0,2.5,8.0,18.0,41.0,23.0,32.0,0.0,84.0,0.0,95.2,46.0,4.0,27.5,13.0,11.0,44.5,33.5,24.5,61.45,124.5,82.25,0.0,8.5,11.5,310.0,27.0,17.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,13.0,9.0,12.0,3.0,31.0,2.5,11.0,17.0,44.0,27.0,28.0,0.0,76.0,0.0,93.3,59.0,6.0,30.0,15.5,4.5,47.5,35.5,24.0,50.2,71.0,50.8,0.0,8.5,16.0,380.0,26.5,18.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1529,35.0,10.0,6.0,4.0,27.0,2.5,15.0,14.0,37.0,23.0,23.0,2.0,45.0,0.0,92.2,50.9,3.5,31.0,13.5,-2.5,49.0,53.0,28.0,59.8,77.5,71.9,0.0,8.5,14.0,58.0,-19.0,31.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,38.0,11.0,3.0,2.0,30.0,2.5,16.0,-21.0,23.0,44.0,16.0,0.0,41.0,0.0,84.5,2.0,2.0,26.0,9.0,6.0,39.0,38.0,31.0,73.8,144.0,89.5,0.0,8.0,15.0,83.0,-24.0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,1.0,13.0,4.0,1.0,12.0,2.5,15.0,19.0,24.0,5.0,22.0,15.0,52.0,11.0,97.8,2.5,1.0,23.0,5.0,5.0,31.5,26.0,22.5,84.7,144.0,95.65,24.3,8.5,6.0,115.0,71.15,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,11.0,17.0,13.0,2.0,29.0,2.5,9.0,-8.0,35.0,43.0,31.0,0.0,87.0,0.0,93.7,48.0,3.5,30.5,15.0,2.5,52.0,49.5,22.5,54.9,65.0,63.25,0.0,8.5,14.5,47.0,38.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,10.0,19.0,7.0,1.0,15.0,2.5,5.0,18.0,46.0,28.0,39.0,4.0,91.0,8.0,104.2,41.8,3.0,30.0,13.0,-2.0,48.0,47.5,26.5,62.65,95.0,71.85,0.0,8.5,19.0,48.0,43.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1534,15.0,24.0,33.0,13.0,33.0,2.5,32.0,1.0,3.0,2.0,1.0,0.0,5.0,0.0,32.0,-3.0,5.0,31.5,14.5,1.0,46.5,49.5,20.5,56.8,71.0,64.45,0.0,8.5,14.5,101.0,37.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1535,8.0,2.0,4.5,1.0,29.0,3.0,6.0,21.5,37.5,16.0,22.5,5.5,47.5,15.5,120.4,48.35,1.0,24.0,5.0,6.0,33.0,27.0,25.0,83.0,128.0,94.6,25.5,9.0,6.0,116.0,36.1,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1536,4.0,3.0,24.0,1.0,29.5,3.0,16.5,10.0,19.5,9.5,12.5,3.5,27.5,3.5,103.85,14.45,2.0,27.0,9.0,11.0,43.0,39.0,27.0,70.6,94.0,89.1,0.0,9.0,9.0,43.0,45.6,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,2.0,4.0,5.5,2.0,32.0,3.0,13.0,5.0,54.5,49.5,18.0,0.5,32.5,1.0,87.1,26.975,1.0,29.0,8.0,2.0,40.0,34.0,22.0,70.4,149.0,90.0,3.6,9.0,14.0,103.0,45.65,7.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1538,1.0,5.0,1.0,1.0,22.0,3.0,3.0,3.0,14.0,11.0,14.0,24.0,45.0,35.0,150.0,64.55,1.0,22.0,2.0,3.0,14.0,11.0,14.0,100.0,168.0,98.2,64.6,14.0,1.0,360.0,51.6,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1539,12.0,6.0,4.0,1.5,23.0,3.0,6.5,2.0,24.0,22.0,13.5,0.0,49.0,1.5,102.45,31.375,1.0,26.0,7.0,7.0,43.0,30.0,31.0,80.0,144.0,94.6,6.5,9.0,5.0,355.0,27.15,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1540,14.0,8.0,9.0,3.0,27.0,3.0,11.5,3.0,37.0,34.0,18.0,0.0,41.0,1.0,90.5,36.25,3.0,30.0,11.0,4.0,39.0,43.0,26.0,67.9,104.0,84.7,0.0,9.0,13.0,59.0,23.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,28.0,9.0,17.0,3.5,31.5,3.0,15.5,28.0,46.5,18.5,17.5,0.0,29.5,0.0,72.65,35.5,6.0,30.0,14.0,0.0,48.0,36.0,25.0,50.0,69.0,51.1,0.0,9.0,16.0,381.0,-5.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1542,5.0,10.0,7.0,3.0,24.5,3.0,7.0,4.0,27.5,23.5,20.5,2.0,48.5,1.5,108.55000000000001,40.275,1.0,25.0,7.0,5.0,31.0,25.0,27.0,90.6,139.0,94.7,1.2,9.0,9.0,58.0,44.45,9.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1543,3.0,12.0,18.0,5.5,34.5,3.0,19.0,6.5,43.0,36.5,10.0,0.0,19.0,0.0,69.25,51.0,4.0,28.0,14.0,10.0,45.0,36.0,22.0,60.0,121.0,81.7,0.0,9.0,14.0,311.0,50.0,5.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1544,10.0,13.0,6.5,2.0,31.5,3.0,10.0,18.5,35.0,16.5,15.0,1.0,39.0,1.5,99.44999999999999,44.325,2.0,25.5,9.5,2.0,37.5,35.0,30.0,78.5,137.0,89.75,0.0,8.5,15.0,84.0,37.45,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1545,11.0,19.0,17.5,8.0,30.5,3.0,19.5,-11.5,23.5,35.0,6.5,0.0,17.0,0.0,59.6,19.5,5.0,32.0,14.0,-1.0,47.0,54.0,18.0,56.5,63.0,58.9,0.0,9.0,12.0,102.0,40.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1546,19.0,21.0,15.5,2.0,36.0,3.0,17.0,31.0,59.5,28.5,8.0,0.0,18.5,0.0,75.1,51.5,1.0,31.0,12.0,13.0,51.0,38.0,33.0,67.1,77.0,86.7,0.0,9.0,10.0,186.0,27.45,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1547,31.0,24.0,18.5,5.0,30.5,3.0,13.5,-20.0,43.5,63.5,14.0,0.5,30.5,0.0,85.25,31.225,2.0,31.0,15.0,3.0,58.0,51.0,23.0,59.4,65.0,64.3,0.0,9.0,13.0,48.0,3.0,28.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,23.0,27.0,7.5,3.5,31.0,3.0,11.0,10.0,45.5,35.5,24.0,0.5,38.5,0.0,82.15,24.225,3.0,31.0,13.0,-3.0,49.0,52.0,26.0,61.9,95.0,70.5,0.0,9.0,19.0,49.0,23.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1549,7.0,34.0,24.0,4.5,23.5,3.0,24.0,-6.5,32.0,38.5,12.0,0.0,15.0,0.0,65.2,9.5,4.0,31.0,14.0,-2.0,47.0,48.0,24.0,59.3,74.0,66.7,0.0,9.0,15.0,59.0,64.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,32.0,35.0,40.0,21.0,38.0,3.0,40.0,-18.0,1.0,19.0,0.0,0.0,0.0,0.0,24.2,-18.0,21.0,38.0,32.0,-18.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,3.0,12.0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,9.0,36.0,34.0,13.5,33.5,3.0,32.0,-5.5,19.0,24.5,4.5,0.0,6.0,0.0,47.5,0.5,2.0,27.0,9.0,11.0,48.0,28.0,30.0,68.8,117.0,86.7,0.0,9.0,23.0,85.0,63.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1552,1.0,1.0,1.5,1.0,13.0,1.5,1.5,6.5,18.0,11.5,18.0,63.5,178.5,108.0,149.7,107.07499999999999,1.0,22.5,2.5,3.0,19.5,13.0,19.5,100.0,106.5,98.0,59.8,14.5,1.0,361.0,91.3,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1553,30.0,2.0,2.5,1.0,25.0,1.5,6.5,9.0,29.5,21.5,25.0,4.5,165.5,7.0,105.2,38.4,1.0,29.0,8.5,4.0,43.5,32.5,25.0,69.7,145.0,89.0,5.15,9.5,13.0,104.0,1.55,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1554,13.0,3.0,7.0,1.0,27.0,1.5,7.5,9.5,41.0,35.0,26.5,8.0,155.0,4.0,102.35,37.675,1.5,27.5,8.5,12.0,45.0,35.0,27.5,68.65,84.5,88.15,0.8,9.5,8.5,44.0,29.05,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1555,10.0,4.0,4.0,1.0,22.0,1.5,6.0,3.5,23.0,24.0,19.0,13.5,164.0,24.0,108.4,36.1,1.0,24.5,5.5,6.0,38.5,26.0,26.5,79.7,119.0,93.94999999999999,24.3,9.5,6.0,117.0,28.0,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1556,24.0,5.0,4.0,1.0,20.0,1.5,6.0,7.5,32.0,23.5,29.0,3.5,162.0,0.5,108.35,37.175,1.0,26.0,7.0,4.5,32.0,26.0,26.5,90.55,128.5,94.65,0.6,9.5,9.0,59.0,2.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1557,4.0,7.0,11.0,2.0,24.5,1.5,10.5,2.0,38.5,38.0,31.5,2.0,162.5,0.0,92.6,24.525,2.0,25.0,9.0,6.0,39.0,35.0,31.0,73.8,130.0,90.0,0.0,9.0,15.0,85.0,43.0,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1558,7.0,8.0,6.5,1.0,25.5,1.5,6.0,16.0,44.5,27.0,39.5,13.5,164.0,10.5,118.0,65.1,1.0,26.0,7.0,7.5,42.0,26.5,29.0,76.8,115.5,92.85,6.65,9.5,6.5,356.0,42.15,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1559,3.0,9.0,5.0,1.5,27.5,1.5,8.5,19.5,52.5,29.5,40.0,3.5,155.5,1.0,99.2,48.35,2.0,28.0,8.5,11.0,46.5,27.0,28.5,67.4,97.5,86.7,0.0,9.5,17.0,86.0,50.5,5.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1560,19.0,10.0,16.5,4.5,30.0,1.5,12.5,2.0,48.0,47.0,33.5,2.0,136.0,0.0,83.8,35.9,4.0,31.0,13.5,2.0,46.0,47.0,20.5,49.9,69.5,71.15,0.0,9.5,14.0,60.0,15.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,2.0,11.0,9.5,3.0,28.0,1.5,12.0,-5.5,33.5,39.0,22.5,0.0,147.0,0.0,85.45,21.0,3.0,30.5,11.0,1.5,41.5,43.0,27.0,67.30000000000001,96.0,84.55000000000001,0.0,9.5,13.0,60.0,51.25,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1562,31.0,12.0,13.5,6.0,31.5,1.5,17.5,-16.5,38.5,48.5,24.5,0.0,91.0,0.0,71.55,-5.0,5.0,32.0,15.0,-1.5,46.5,51.5,18.0,56.5,57.5,56.15,0.0,9.5,11.5,103.0,-9.0,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1563,39.0,13.0,9.0,1.0,27.0,1.5,10.0,12.0,49.0,40.0,38.5,5.5,158.5,0.0,101.4,44.1,1.0,31.0,12.0,12.5,50.5,38.5,32.0,66.55,75.5,85.45,0.0,9.5,11.0,187.0,-23.55,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1564,21.0,15.0,13.5,3.0,33.5,1.5,13.5,-3.0,42.5,47.5,20.5,0.5,102.5,0.0,73.4,6.0,2.5,30.0,13.5,-3.0,49.5,53.0,25.0,60.95,90.0,67.35,0.0,9.5,19.0,50.0,15.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1565,8.0,19.0,17.0,6.0,29.0,1.5,17.5,4.0,49.0,43.0,19.5,0.0,75.0,0.0,77.0,34.6,6.0,30.0,15.5,-1.0,47.5,35.5,24.0,48.9,64.0,50.8,0.0,9.5,16.5,382.0,47.45,7.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1566,6.0,20.0,17.0,5.5,29.0,1.5,18.0,-0.5,51.0,48.0,21.5,0.5,71.0,0.0,76.15,26.55,3.5,31.5,15.0,2.5,52.0,51.0,22.5,54.7,65.0,63.25,0.0,9.5,14.5,49.0,55.15,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,5.0,30.0,13.0,3.0,31.0,1.5,18.5,-7.0,49.0,56.0,28.5,4.0,83.5,0.0,79.6,10.8,1.5,33.0,15.5,1.5,108.5,97.5,89.0,75.1,79.5,71.45,0.0,5.5,22.0,151.0,65.0,2.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,11.0,1.0,8.5,3.5,27.0,1.0,9.5,7.0,33.0,26.0,22.5,0.0,189.0,0.0,94.35,36.0,3.0,31.0,11.0,-1.0,44.0,43.0,26.0,66.7,88.0,84.4,0.0,10.0,13.0,61.0,26.9,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1569,6.0,2.0,8.0,3.0,26.0,1.0,6.0,-19.0,30.0,49.0,29.0,2.0,198.0,0.0,96.6,-4.1,2.0,25.0,8.5,2.0,40.0,36.5,31.5,78.5,137.0,90.75,0.0,10.0,13.5,86.0,34.9,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1570,14.0,3.0,22.0,3.0,17.0,1.0,17.0,-11.5,15.5,27.0,14.0,3.0,133.0,0.0,81.45,-4.15,2.0,29.0,9.0,11.0,45.0,26.0,27.0,68.8,117.0,86.7,0.0,10.0,11.0,87.0,18.0,22.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1571,4.0,4.0,3.5,1.0,14.5,1.0,3.5,14.5,22.5,8.0,22.0,45.5,199.0,85.0,140.35,95.225,1.0,25.0,6.0,6.0,44.0,27.0,28.0,76.4,117.0,93.3,23.1,10.0,6.0,118.0,49.45,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,2.0,5.0,1.0,1.0,9.0,1.0,3.0,0.0,15.5,15.5,14.0,34.0,200.0,63.0,129.5,71.05,1.0,26.0,7.0,7.0,43.0,30.0,31.0,73.6,144.0,94.6,6.5,10.0,8.0,357.0,53.55,3.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1573,12.0,6.0,3.5,2.5,17.5,1.0,6.0,4.5,29.5,25.0,26.5,2.5,199.0,0.0,107.4,41.625,1.0,28.0,8.0,13.0,47.0,36.0,28.0,66.7,94.0,89.1,1.2,10.0,9.0,45.0,34.5,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,9.0,7.0,19.0,5.5,32.0,1.0,16.0,26.5,70.5,44.0,31.0,0.0,104.5,0.0,79.5,36.5,2.0,31.0,15.0,3.0,58.0,51.0,23.0,59.4,65.0,64.3,0.0,10.0,13.0,50.0,33.0,14.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,15.0,8.0,14.5,8.0,22.0,1.0,14.0,-9.0,33.0,42.0,19.5,0.0,128.0,0.0,82.15,32.0,6.0,30.0,14.0,0.0,48.0,36.0,25.0,50.0,69.0,51.1,0.0,10.0,16.0,383.0,21.9,21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1576,5.0,10.0,9.0,2.5,25.5,1.0,8.0,20.5,39.5,19.0,23.5,10.0,174.0,0.0,100.9,36.0,1.0,27.0,7.0,5.0,33.0,25.0,27.0,90.5,129.0,94.6,1.2,10.0,9.0,60.0,47.15,6.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1577,10.0,12.0,13.5,2.5,32.5,1.0,15.0,8.5,48.5,40.0,26.0,0.0,108.5,0.0,80.95,47.5,4.0,31.0,14.0,6.0,47.0,46.0,18.0,40.5,74.0,66.7,0.0,10.0,15.0,61.0,36.45,11.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,3.0,13.0,11.0,1.0,29.0,1.0,8.0,-9.5,30.0,39.5,19.0,7.0,178.5,22.5,98.6,20.775,1.0,29.0,8.0,2.0,40.0,34.0,27.0,70.4,149.0,90.0,6.7,10.0,14.0,105.0,65.4,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1579,7.0,16.0,11.0,6.5,22.5,1.0,14.0,6.5,43.5,37.0,28.0,0.0,137.0,0.0,79.15,33.0,2.0,31.0,14.0,-3.0,50.0,54.0,24.0,60.0,85.0,64.2,0.0,10.0,19.0,51.0,46.9,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1580,8.0,21.0,3.5,2.0,20.0,1.0,9.0,3.0,29.0,26.0,21.5,21.5,167.0,24.0,104.7,27.675000000000004,3.0,32.0,14.5,12.0,48.5,41.0,30.0,64.75,115.0,77.25,0.0,9.5,9.0,22.0,49.9,4.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1581,17.0,22.0,12.0,4.0,21.0,1.0,12.0,1.0,43.0,42.0,33.5,0.0,174.5,0.0,88.9,46.0,5.0,32.0,16.0,-2.0,47.0,54.0,18.0,56.5,63.0,53.4,0.0,10.0,12.0,104.0,32.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1582,38.0,23.0,21.0,1.5,32.0,1.0,18.5,6.5,26.5,20.0,16.0,5.0,105.0,1.0,82.1,-21.5,1.0,31.0,12.0,12.0,50.0,39.0,33.0,67.1,77.0,86.7,0.0,10.0,12.0,188.0,-12.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1583,4.0,1.0,3.0,1.0,28.0,3.0,7.0,3.0,31.0,14.0,15.0,0.0,45.0,3.0,105.5,27.15,1.0,27.0,7.0,7.0,42.0,28.0,30.5,76.8,151.0,95.44999999999999,6.15,10.5,6.5,358.0,37.45,9.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,3.0,2.0,4.0,1.0,28.0,3.0,7.0,41.0,48.0,7.0,25.0,8.0,42.0,10.0,117.5,42.95,1.0,26.5,5.5,6.0,38.5,26.0,26.5,79.7,122.5,93.94999999999999,23.05,10.5,6.0,119.0,53.15,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,22.0,3.0,8.0,1.0,29.0,3.0,9.0,30.0,61.0,25.0,21.0,1.0,37.0,2.0,105.6,43.95,1.0,29.0,8.0,4.0,39.5,32.5,27.5,71.05000000000001,152.5,90.25,5.15,10.5,13.0,106.0,4.55,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1586,5.0,4.0,12.0,2.0,29.0,3.0,8.0,-1.0,34.0,35.0,22.0,1.0,44.0,0.0,104.6,42.0,1.0,26.0,7.0,5.5,32.5,23.5,27.5,90.55,134.0,94.65,0.6,10.5,9.0,61.0,39.2,7.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1587,9.0,5.0,9.0,2.0,30.0,3.0,9.0,25.0,39.0,19.0,20.0,1.0,42.0,0.0,95.8,37.45,2.0,25.0,8.0,-2.0,39.0,35.0,31.0,83.2,144.0,91.5,0.0,11.0,12.0,87.0,31.0,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1588,2.0,6.0,28.0,1.0,32.0,3.0,8.0,16.0,33.0,5.0,21.0,4.0,36.0,4.0,119.4,45.6,1.0,27.5,8.0,12.0,45.0,33.5,27.5,68.65,110.0,89.65,1.4,10.5,9.5,46.0,52.9,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1589,15.0,7.0,8.0,2.0,31.0,3.0,14.0,-7.0,50.0,57.0,24.0,0.0,25.0,0.0,70.0,23.0,2.5,30.0,13.5,-3.0,49.5,53.0,25.0,60.95,90.0,67.35,0.0,10.5,19.0,52.0,20.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1590,8.0,8.0,11.0,2.0,31.0,3.0,14.0,-7.0,38.0,43.0,24.0,0.0,39.0,0.0,86.5,35.0,3.0,30.5,11.0,-2.5,41.5,43.0,25.0,67.30000000000001,96.0,84.55000000000001,0.0,10.5,13.0,62.0,36.0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1591,26.0,9.0,23.0,9.0,32.0,3.0,15.0,-20.0,41.0,61.0,14.0,0.0,27.0,0.0,79.7,22.45,3.5,31.5,15.0,2.5,52.0,49.5,22.5,59.599999999999994,71.0,65.5,0.0,10.5,13.5,51.0,-1.0,28.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,13.0,10.0,10.0,5.0,31.0,3.0,18.0,8.0,42.0,28.0,15.0,0.0,15.0,0.0,67.7,40.0,4.0,32.0,14.5,6.5,46.0,45.5,18.5,41.85,77.5,70.35,0.0,10.5,14.0,62.0,27.0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,7.0,11.0,34.0,13.0,36.0,3.0,30.0,-1.0,20.0,21.0,7.0,0.0,11.0,0.0,51.2,12.0,2.0,29.5,9.0,9.0,44.5,26.5,26.0,71.05,130.5,87.25,0.0,10.5,16.5,88.0,41.0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1594,16.0,12.0,23.0,4.0,33.0,3.0,21.0,25.0,45.0,20.0,5.0,0.0,9.0,0.0,60.7,29.0,5.0,29.0,14.0,-1.0,47.5,35.5,24.0,51.3,76.0,51.05,0.0,10.5,16.5,384.0,23.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,12.0,14.0,19.0,6.0,34.0,3.0,18.0,-18.0,24.0,45.0,9.0,0.0,15.0,0.0,76.3,35.0,5.0,32.5,16.0,-3.0,46.5,51.5,18.0,48.45,63.5,53.349999999999994,0.0,10.5,13.5,105.0,33.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1596,1.0,15.0,2.0,1.0,25.0,3.0,9.5,22.5,39.0,16.5,26.5,6.5,42.5,8.0,119.3,22.424999999999997,1.0,28.0,8.0,24.0,44.0,30.0,30.0,67.5,88.0,88.2,10.0,10.0,3.0,9.0,79.2,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1597,11.0,18.0,16.0,2.0,34.0,3.0,16.0,16.0,45.0,29.0,16.0,0.0,28.0,0.0,79.2,50.0,4.0,28.5,13.0,11.0,45.0,33.5,23.5,58.45,98.5,77.5,0.0,9.5,11.5,312.0,39.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1598,6.0,21.0,15.0,1.0,33.0,3.0,14.0,14.0,53.0,39.0,12.0,0.0,28.0,0.0,76.1,28.0,1.5,31.0,12.0,12.5,48.5,38.5,32.0,66.55,75.5,85.45,0.0,10.5,13.5,189.0,53.25,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,10.0,32.0,35.0,7.0,25.0,3.0,30.0,-4.0,17.0,21.0,4.0,0.0,5.0,0.0,45.5,-6.0,7.0,29.0,23.0,-1.5,35.0,36.5,17.0,50.0,31.5,52.55,0.0,17.5,23.0,4.0,47.45,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1600,37.0,33.0,24.0,4.0,28.0,3.0,17.0,22.0,52.0,30.0,8.0,1.0,15.0,0.0,74.1,34.45,4.0,28.0,14.0,22.0,61.0,39.0,25.0,37.7,73.0,56.25,0.0,14.5,14.5,147.0,0.0,27.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,2.0,1.0,20.5,1.0,28.5,3.0,7.0,22.5,34.0,5.5,25.0,6.0,38.5,5.0,121.45,47.575,1.0,27.0,8.0,13.0,43.0,31.0,28.0,70.6,94.0,90.2,1.6,11.0,9.0,47.0,49.3,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1602,1.0,2.0,3.5,1.0,26.0,3.0,6.0,30.0,37.5,7.0,23.0,9.0,47.5,16.0,122.5,48.05,1.0,25.0,5.0,6.0,33.0,25.0,25.0,83.0,117.0,94.6,23.1,11.0,6.0,120.0,59.1,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
