,driver,track,start_pos,finish_pos,laps_complete,total_laps,race_num,year,race_status
2212,Bubba Wallace,Daytona,22,14,167,168,18,2018,running
2213,Bubba Wallace,Loudon,27,24,299,301,20,2018,running
2214,Bubba Wallace,Watkins Glen,29,25,89,90,22,2018,running
2215,Bubba Wallace,Bristol,27,38,3,500,24,2018,crash
2216,Bubba Wallace,Indianapolis,28,38,57,160,26,2018,crash
2217,Bubba Wallace,Richmond,25,27,395,400,28,2018,running
2218,Bubba Wallace,Dover,29,23,399,404,30,2018,running
2219,Bubba Wallace,Kansas,29,26,263,267,32,2018,running
2220,Bubba Wallace,Fort Worth,30,25,335,337,34,2018,running
2221,Bubba Wallace,Homestead,23,21,266,267,36,2018,running
2222,Bubba Wallace,Atlanta,29,27,322,325,2,2019,running
2223,Bubba Wallace,Phoenix,23,22,311,312,4,2019,running
2224,Bubba Wallace,Martinsville,26,17,500,500,6,2019,running
2225,Bubba Wallace,Bristol,28,20,499,500,8,2019,running
2226,Bubba Wallace,Talladega,28,39,10,188,10,2019,crash
2227,Bubba Wallace,Kansas,7,29,269,271,12,2019,running
2228,Bubba Wallace,Pocono,26,21,160,160,14,2019,running
2229,Bubba Wallace,Sonoma,30,26,89,90,16,2019,running
2230,Bubba Wallace,Daytona,29,15,127,127,18,2019,running
2231,Bubba Wallace,Loudon,27,22,300,301,20,2019,running
2232,Bubba Wallace,Watkins Glen,30,28,90,90,22,2019,running
2233,Bubba Wallace,Bristol,22,14,498,500,24,2019,running
2234,Bubba Wallace,Indianapolis,15,3,160,160,26,2019,running
2235,Bubba Wallace,Richmond,37,12,400,400,28,2019,running
2236,Bubba Wallace,Dover,26,20,395,400,30,2019,running
2237,Bubba Wallace,Kansas,10,35,263,277,32,2019,crash
2238,Bubba Wallace,Fort Worth,22,24,331,334,34,2019,running
2239,Bubba Wallace,Homestead,27,34,243,267,36,2019,running
2240,Bubba Wallace,Las Vegas,27,6,267,267,2,2020,running
2241,Bubba Wallace,Phoenix,27,19,316,316,4,2020,running
2242,Bubba Wallace,Darlington,21,16,208,208,6,2020,running
2243,Bubba Wallace,Charlotte,38,37,165,208,8,2020,crash
2244,Bubba Wallace,Atlanta,23,21,324,325,10,2020,running
2245,Bubba Wallace,Homestead,17,13,267,267,12,2020,running
2246,Bubba Wallace,Pocono,23,22,129,130,14,2020,running
2247,Bubba Wallace,Indianapolis,17,9,161,161,16,2020,running
2248,Bubba Wallace,Fort Worth,14,14,334,334,18,2020,running
2249,Bubba Wallace,Loudon,15,23,300,301,20,2020,running
2250,Bubba Wallace,Michigan,12,21,156,156,22,2020,running
2251,Bubba Wallace,Dover,24,27,308,311,24,2020,running
2252,Bubba Wallace,Daytona,21,5,164,164,26,2020,running
2253,Bubba Wallace,Richmond,30,26,397,400,28,2020,running
2254,Bubba Wallace,Las Vegas,23,28,266,268,30,2020,running
2255,Bubba Wallace,Charlotte (Road),26,21,109,109,32,2020,running
2256,Bubba Wallace,Fort Worth,18,38,59,334,34,2020,crash
2257,Bubba Wallace,Phoenix,23,15,311,312,36,2020,running
2258,Bubba Wallace,Daytona (Road),10,26,70,70,2,2021,running
2259,Bubba Wallace,Las Vegas,23,28,262,267,4,2021,running
2260,Bubba Wallace,Atlanta,15,16,324,325,6,2021,running
2261,Bubba Wallace,Martinsville,25,16,500,500,8,2021,running
2262,Bubba Wallace,Talladega,24,19,191,191,10,2021,running
2263,Bubba Wallace,Darlington,23,21,290,293,12,2021,running
2264,Bubba Wallace,Austin,18,39,18,54,14,2021,crash
2265,Bubba Wallace,Sonoma,15,14,92,92,16,2021,running
2266,Bubba Wallace,Pocono,20,14,130,130,18,2021,running
2267,Bubba Wallace,Elkhart Lake,36,24,62,62,20,2021,running
2268,Bubba Wallace,Loudon,18,26,292,293,22,2021,running
2269,Bubba Wallace,Indianapolis G.P.,27,13,95,95,24,2021,running
2270,Bubba Wallace,Daytona,20,2,165,165,26,2021,running
2271,Bubba Wallace,Richmond,27,32,388,400,28,2021,running
2272,Bubba Wallace,Las Vegas,21,16,266,267,30,2021,running
2273,Bubba Wallace,Charlotte (Road),15,14,109,109,32,2021,running
2274,Bubba Wallace,Kansas,27,14,267,267,34,2021,running
2275,Bubba Wallace,Phoenix,25,39,5,312,36,2021,crash
2276,Bubba Wallace,Fontana,34,19,200,200,2,2022,running
2277,Bubba Wallace,Phoenix,27,22,311,312,4,2022,running
2278,Bubba Wallace,Austin,23,38,44,69,6,2022,suspension
2279,Casey Mears,Daytona,29,27,109,109,1,2003,running
2280,Casey Mears,Las Vegas,18,15,266,267,3,2003,running
2281,Casey Mears,Darlington,24,34,286,293,5,2003,running
2282,Casey Mears,Fort Worth,26,27,331,334,7,2003,running
2283,Casey Mears,Martinsville,22,36,496,500,9,2003,running
2284,Casey Mears,Richmond,11,28,391,393,11,2003,running
2285,Casey Mears,Dover,22,40,244,400,13,2003,crash
2286,Casey Mears,Michigan,22,20,199,200,15,2003,running
2287,Casey Mears,Daytona,12,25,159,160,17,2003,running
2288,Casey Mears,Loudon,35,16,300,300,19,2003,running
2289,Casey Mears,Indianapolis,28,29,159,160,21,2003,running
2290,Casey Mears,Michigan,16,41,76,200,23,2003,crash
2291,Casey Mears,Darlington,21,35,266,367,25,2003,running
2292,Casey Mears,Loudon,18,17,299,300,27,2003,running
2293,Casey Mears,Talladega,8,37,113,188,29,2003,overheating
2294,Casey Mears,Charlotte,28,42,217,334,31,2003,engine
2295,Casey Mears,Atlanta,14,28,321,325,33,2003,running
2296,Casey Mears,Rockingham,39,33,386,393,35,2003,running
2297,Casey Mears,Daytona,25,14,200,200,1,2004,running
2298,Casey Mears,Las Vegas,13,7,267,267,3,2004,running
2299,Casey Mears,Darlington,19,15,293,293,5,2004,running
2300,Casey Mears,Fort Worth,6,7,334,334,7,2004,running
2301,Casey Mears,Talladega,16,8,188,188,9,2004,running
2302,Casey Mears,Richmond,9,32,380,400,11,2004,running
2303,Casey Mears,Dover,17,28,356,400,13,2004,running
2304,Casey Mears,Michigan,9,31,191,200,15,2004,running
2305,Casey Mears,Daytona,24,11,160,160,17,2004,running
2306,Casey Mears,Loudon,22,26,300,300,19,2004,running
2307,Casey Mears,Indianapolis,1,26,161,161,21,2004,running
2308,Casey Mears,Michigan,16,20,199,200,23,2004,running
2309,Casey Mears,Fontana,6,29,249,250,25,2004,running
2310,Casey Mears,Loudon,18,29,296,300,27,2004,running
2311,Casey Mears,Talladega,34,8,188,188,29,2004,running
2312,Casey Mears,Charlotte,3,20,331,334,31,2004,running
2313,Casey Mears,Atlanta,16,13,324,325,33,2004,running
2314,Casey Mears,Darlington,22,26,364,367,35,2004,running
2315,Casey Mears,Daytona,29,26,199,203,1,2005,running
2316,Casey Mears,Las Vegas,15,7,267,267,3,2005,running
2317,Casey Mears,Bristol,31,43,20,500,5,2005,crash
2318,Casey Mears,Fort Worth,32,4,334,334,7,2005,running
2319,Casey Mears,Talladega,26,14,193,194,9,2005,running
2320,Casey Mears,Richmond,16,28,398,400,11,2005,running
2321,Casey Mears,Dover,28,24,397,400,13,2005,running
2322,Casey Mears,Michigan,2,21,199,200,15,2005,running
2323,Casey Mears,Daytona,29,43,35,160,17,2005,crash
2324,Casey Mears,Loudon,26,33,298,300,19,2005,running
2325,Casey Mears,Indianapolis,40,6,160,160,21,2005,running
2326,Casey Mears,Michigan,30,14,200,200,23,2005,running
2327,Casey Mears,Fontana,33,32,249,254,25,2005,running
2328,Casey Mears,Loudon,23,23,299,300,27,2005,running
2329,Casey Mears,Talladega,26,38,65,190,29,2005,crash
2330,Casey Mears,Charlotte,9,6,336,336,31,2005,running
2331,Casey Mears,Atlanta,38,21,323,325,33,2005,running
2332,Casey Mears,Phoenix,34,22,312,312,35,2005,running
2333,Casey Mears,Daytona,14,2,203,203,1,2006,running
2334,Casey Mears,Las Vegas,38,9,270,270,3,2006,running
2335,Casey Mears,Bristol,12,25,498,500,5,2006,running
2336,Casey Mears,Fort Worth,20,14,334,334,7,2006,running
2337,Casey Mears,Talladega,25,20,188,188,9,2006,running
2338,Casey Mears,Darlington,21,17,366,367,11,2006,running
2339,Casey Mears,Dover,34,21,400,400,13,2006,running
2340,Casey Mears,Michigan,37,7,129,129,15,2006,running
2341,Casey Mears,Daytona,40,7,160,160,17,2006,running
2342,Casey Mears,Loudon,29,21,308,308,19,2006,running
2343,Casey Mears,Indianapolis,39,23,160,160,21,2006,running
2344,Casey Mears,Michigan,7,16,200,200,23,2006,running
2345,Casey Mears,Fontana,33,14,250,250,25,2006,running
2346,Casey Mears,Loudon,24,21,300,300,27,2006,running
2347,Casey Mears,Kansas,33,2,267,267,29,2006,running
2348,Casey Mears,Charlotte,3,12,333,334,31,2006,running
2349,Casey Mears,Atlanta,14,28,321,325,33,2006,running
2350,Casey Mears,Phoenix,17,26,312,312,35,2006,running
2351,Casey Mears,Daytona,17,20,202,202,1,2007,running
2352,Casey Mears,Las Vegas,34,40,141,267,3,2007,running
2353,Casey Mears,Bristol,16,10,504,504,5,2007,running
2354,Casey Mears,Fort Worth,33,23,332,334,7,2007,running
2355,Casey Mears,Talladega,7,39,124,192,9,2007,crash
2356,Casey Mears,Darlington,11,35,345,367,11,2007,engine
2357,Casey Mears,Dover,41,13,400,400,13,2007,running
2358,Casey Mears,Michigan,13,4,200,200,15,2007,running
2359,Casey Mears,Loudon,21,23,300,300,17,2007,running
2360,Casey Mears,Chicago,1,5,267,267,19,2007,running
2361,Casey Mears,Pocono,8,10,200,200,21,2007,running
2362,Casey Mears,Michigan,29,11,203,203,23,2007,running
2363,Casey Mears,Fontana,13,15,250,250,25,2007,running
2364,Casey Mears,Loudon,15,8,300,300,27,2007,running
2365,Casey Mears,Kansas,16,4,210,210,29,2007,running
2366,Casey Mears,Charlotte,9,21,336,337,31,2007,running
2367,Casey Mears,Atlanta,15,12,329,329,33,2007,running
2368,Casey Mears,Phoenix,11,13,312,312,35,2007,running
2369,Casey Mears,Daytona,9,35,194,200,1,2008,crash
2370,Casey Mears,Las Vegas,11,13,267,267,3,2008,running
2371,Casey Mears,Bristol,5,42,417,506,5,2008,running
2372,Casey Mears,Fort Worth,22,22,337,339,7,2008,running
2373,Casey Mears,Talladega,36,7,188,188,9,2008,running
2374,Casey Mears,Darlington,29,35,341,367,11,2008,running
2375,Casey Mears,Dover,39,17,397,400,13,2008,running
2376,Casey Mears,Michigan,25,30,201,203,15,2008,running
2377,Casey Mears,Loudon,24,7,284,284,17,2008,running
2378,Casey Mears,Chicago,25,33,266,267,19,2008,running
2379,Casey Mears,Pocono,33,22,200,200,21,2008,running
2380,Casey Mears,Michigan,29,18,199,200,23,2008,running
2381,Casey Mears,Fontana,16,26,249,250,25,2008,running
2382,Casey Mears,Loudon,25,37,269,300,27,2008,running
2383,Casey Mears,Kansas,10,14,267,267,29,2008,running
2384,Casey Mears,Charlotte,23,29,330,334,31,2008,running
2385,Casey Mears,Atlanta,22,12,325,325,33,2008,running
2386,Casey Mears,Phoenix,16,36,278,313,35,2008,crash
2387,Casey Mears,Daytona,25,15,152,152,1,2009,running
2388,Casey Mears,Las Vegas,41,30,282,285,3,2009,running
2389,Casey Mears,Bristol,37,24,501,503,5,2009,running
2390,Casey Mears,Fort Worth,35,21,333,334,7,2009,running
2391,Casey Mears,Talladega,15,16,188,188,9,2009,running
2392,Casey Mears,Darlington,13,36,238,367,11,2009,running
2393,Casey Mears,Dover,17,9,400,400,13,2009,running
2394,Casey Mears,Michigan,37,24,199,200,15,2009,running
2395,Casey Mears,Loudon,21,11,273,273,17,2009,running
2396,Casey Mears,Chicago,38,28,265,267,19,2009,running
2397,Casey Mears,Pocono,21,25,200,200,21,2009,running
2398,Casey Mears,Michigan,42,6,200,200,23,2009,running
2399,Casey Mears,Atlanta,33,25,324,325,25,2009,running
2400,Casey Mears,Loudon,19,13,300,300,27,2009,running
2401,Casey Mears,Kansas,36,15,267,267,29,2009,running
2402,Casey Mears,Charlotte,42,7,334,334,31,2009,running
2403,Casey Mears,Talladega,19,25,191,191,33,2009,running
2404,Casey Mears,Phoenix,9,27,308,312,35,2009,running
2405,Casey Mears,Bristol,34,30,483,500,5,2010,running
2406,Casey Mears,Dover,39,22,397,400,12,2010,running
2407,Casey Mears,Pocono,23,23,204,204,14,2010,running
2408,Casey Mears,Loudon,23,29,298,301,17,2010,running
2409,Casey Mears,Pocono,39,36,62,200,21,2010,brakes
2410,Casey Mears,Atlanta,43,26,324,325,25,2010,running
2411,Casey Mears,Loudon,18,38,93,300,27,2010,vibration
2412,Casey Mears,Kansas,37,24,266,267,29,2010,running
2413,Casey Mears,Martinsville,20,40,271,500,32,2010,electrical
2414,Casey Mears,Fort Worth,35,26,333,334,34,2010,running
2415,Casey Mears,Homestead,34,33,233,267,36,2010,transmission
2416,Casey Mears,Las Vegas,27,25,266,267,3,2011,running
2417,Casey Mears,Fontana,25,29,198,200,5,2011,running
2418,Casey Mears,Fort Worth,22,26,331,334,7,2011,running
2419,Casey Mears,Richmond,15,28,396,400,9,2011,running
2420,Casey Mears,Dover,30,23,397,400,11,2011,running
2421,Casey Mears,Kansas,33,37,100,267,13,2011,ignition
2422,Casey Mears,Michigan,39,38,51,200,15,2011,electrical
2423,Casey Mears,Daytona,32,32,164,170,17,2011,running
2424,Casey Mears,Loudon,31,38,83,301,19,2011,brakes
2425,Casey Mears,Pocono,32,36,30,200,21,2011,ignition
2426,Casey Mears,Michigan,21,37,32,203,23,2011,vibration
2427,Casey Mears,Atlanta,38,28,321,325,25,2011,running
2428,Casey Mears,Chicago,41,29,265,267,27,2011,running
2429,Casey Mears,Dover,39,35,366,400,29,2011,running
2430,Casey Mears,Charlotte,24,32,323,334,31,2011,engine
2431,Casey Mears,Martinsville,33,12,500,500,33,2011,running
2432,Casey Mears,Phoenix,38,26,309,312,35,2011,running
2433,Casey Mears,Daytona,36,25,199,202,1,2012,running
2434,Casey Mears,Las Vegas,32,27,264,267,3,2012,running
2435,Casey Mears,Fontana,33,23,128,129,5,2012,running
2436,Casey Mears,Fort Worth,22,25,331,334,7,2012,running
2437,Casey Mears,Richmond,26,21,399,400,9,2012,running
2438,Casey Mears,Darlington,31,22,367,368,11,2012,running
2439,Casey Mears,Dover,40,41,8,400,13,2012,crash
2440,Casey Mears,Michigan,24,20,199,200,15,2012,running
2441,Casey Mears,Kentucky,21,18,267,267,17,2012,running
2442,Casey Mears,Loudon,33,36,91,301,19,2012,vibration
2443,Casey Mears,Pocono,29,35,40,98,21,2012,brakes
2444,Casey Mears,Michigan,29,37,36,201,23,2012,vibration
2445,Casey Mears,Atlanta,19,33,291,327,25,2012,engine
2446,Casey Mears,Chicago,27,36,146,267,27,2012,crash
2447,Casey Mears,Dover,30,31,391,400,29,2012,running
2448,Casey Mears,Charlotte,27,29,327,334,31,2012,running
2449,Casey Mears,Martinsville,22,25,499,500,33,2012,running
2450,Casey Mears,Phoenix,25,22,317,319,35,2012,running
2451,Casey Mears,Daytona,17,29,181,200,1,2013,running
2452,Casey Mears,Las Vegas,30,29,265,267,3,2013,running
2453,Casey Mears,Fontana,11,15,200,200,5,2013,running
2454,Casey Mears,Fort Worth,24,31,330,334,7,2013,running
2455,Casey Mears,Richmond,40,30,402,406,9,2013,running
2456,Casey Mears,Darlington,19,37,327,367,11,2013,crash
2457,Casey Mears,Dover,17,16,400,400,13,2013,running
2458,Casey Mears,Michigan,24,21,200,200,15,2013,running
2459,Casey Mears,Kentucky,31,18,267,267,17,2013,running
2460,Casey Mears,Loudon,28,36,242,302,19,2013,running
2461,Casey Mears,Pocono,29,24,160,160,21,2013,running
2462,Casey Mears,Michigan,33,25,200,200,23,2013,running
2463,Casey Mears,Atlanta,19,22,323,325,25,2013,running
2464,Casey Mears,Chicago,31,30,266,267,27,2013,running
2465,Casey Mears,Dover,26,24,395,400,29,2013,running
2466,Casey Mears,Charlotte,28,31,328,334,31,2013,running
2467,Casey Mears,Martinsville,28,21,499,500,33,2013,running
2468,Casey Mears,Phoenix,30,27,311,312,35,2013,running
2469,Casey Mears,Daytona,28,10,200,200,1,2014,running
2470,Casey Mears,Las Vegas,30,28,264,267,3,2014,running
2471,Casey Mears,Fontana,31,15,206,206,5,2014,running
2472,Casey Mears,Fort Worth,21,28,338,340,7,2014,running
2473,Casey Mears,Richmond,34,19,400,400,9,2014,running
2474,Casey Mears,Kansas,27,26,264,267,11,2014,running
2475,Casey Mears,Dover,22,25,395,400,13,2014,running
2476,Casey Mears,Michigan,31,24,199,200,15,2014,running
2477,Casey Mears,Kentucky,26,20,267,267,17,2014,running
2478,Casey Mears,Loudon,31,38,292,305,19,2014,running
2479,Casey Mears,Pocono,24,12,160,160,21,2014,running
2480,Casey Mears,Michigan,26,17,200,200,23,2014,running
2481,Casey Mears,Atlanta,24,22,334,335,25,2014,running
2482,Casey Mears,Chicago,29,26,264,267,27,2014,running
2483,Casey Mears,Dover,30,27,397,400,29,2014,running
2484,Casey Mears,Charlotte,29,31,329,334,31,2014,running
2485,Casey Mears,Martinsville,20,37,436,500,33,2014,crash
2486,Casey Mears,Phoenix,12,35,305,312,35,2014,running
2487,Casey Mears,Daytona,41,6,203,203,1,2015,running
2488,Casey Mears,Las Vegas,17,25,264,267,3,2015,running
2489,Casey Mears,Fontana,37,23,209,209,5,2015,running
2490,Casey Mears,Fort Worth,20,27,333,334,7,2015,running
2491,Casey Mears,Richmond,25,30,396,400,9,2015,running
2492,Casey Mears,Kansas,24,19,266,267,11,2015,running
2493,Casey Mears,Dover,21,27,399,405,13,2015,running
2494,Casey Mears,Michigan,27,13,138,138,15,2015,running
2495,Casey Mears,Daytona,15,11,161,161,17,2015,running
2496,Casey Mears,Loudon,21,16,301,301,19,2015,running
2497,Casey Mears,Pocono,26,28,159,160,21,2015,running
2498,Casey Mears,Michigan,40,42,51,200,23,2015,overheating
2499,Casey Mears,Darlington,32,29,366,367,25,2015,running
2500,Casey Mears,Chicago,24,20,265,267,27,2015,running
2501,Casey Mears,Dover,22,24,397,400,29,2015,running
2502,Casey Mears,Kansas,38,23,267,269,31,2015,running
2503,Casey Mears,Martinsville,19,17,500,500,33,2015,running
2504,Casey Mears,Phoenix,24,22,218,219,35,2015,running
2505,Casey Mears,Daytona,32,32,199,200,1,2016,running
2506,Casey Mears,Las Vegas,22,23,267,267,3,2016,running
2507,Casey Mears,Fontana,23,17,205,205,5,2016,running
2508,Casey Mears,Fort Worth,32,23,332,334,7,2016,running
2509,Casey Mears,Richmond,25,29,399,400,9,2016,running
2510,Casey Mears,Kansas,31,21,265,267,11,2016,running
2511,Casey Mears,Charlotte,17,30,394,400,13,2016,running
2512,Casey Mears,Michigan,24,32,189,200,15,2016,running
2513,Casey Mears,Daytona,20,12,161,161,17,2016,running
2514,Casey Mears,Loudon,21,27,300,301,19,2016,running
2515,Casey Mears,Pocono,20,21,138,138,21,2016,running
2516,Casey Mears,Bristol,21,25,495,500,23,2016,running
2517,Casey Mears,Darlington,28,25,365,367,25,2016,running
2518,Casey Mears,Chicago,29,34,265,270,27,2016,running
2519,Casey Mears,Dover,29,26,394,400,29,2016,running
2520,Casey Mears,Kansas,29,23,267,267,31,2016,running
2521,Casey Mears,Martinsville,26,21,497,500,33,2016,running
2522,Casey Mears,Phoenix,22,18,324,324,35,2016,running
2523,Casey Mears,Daytona,40,40,104,207,1,2019,crash
2524,Casey Mears,Rockingham,16,30,390,393,2,2003,running
2525,Casey Mears,Atlanta,33,23,322,325,4,2003,running
2526,Casey Mears,Bristol,39,32,423,500,6,2003,running
2527,Casey Mears,Talladega,10,40,3,188,8,2003,crash
2528,Casey Mears,Fontana,17,34,247,250,10,2003,running
2529,Casey Mears,Charlotte,19,35,263,276,12,2003,transmission
2530,Casey Mears,Pocono,19,21,199,200,14,2003,running
2531,Casey Mears,Sonoma,33,26,110,110,16,2003,running
2532,Casey Mears,Chicago,4,34,232,267,18,2003,crash
2533,Casey Mears,Pocono,10,35,164,200,20,2003,crash
2534,Casey Mears,Watkins Glen,12,32,90,90,22,2003,running
2535,Casey Mears,Bristol,41,21,500,500,24,2003,running
2536,Casey Mears,Richmond,31,41,247,400,26,2003,crash
2537,Casey Mears,Dover,35,36,392,400,28,2003,running
2538,Casey Mears,Kansas,12,24,267,267,30,2003,running
2539,Casey Mears,Martinsville,35,17,500,500,32,2003,running
2540,Casey Mears,Phoenix,9,42,117,312,34,2003,engine
2541,Casey Mears,Homestead,15,27,264,267,36,2003,running
2542,Casey Mears,Rockingham,14,21,390,393,2,2004,running
2543,Casey Mears,Atlanta,9,34,302,325,4,2004,engine
2544,Casey Mears,Bristol,24,36,331,500,6,2004,running
2545,Casey Mears,Martinsville,12,37,366,500,8,2004,running
2546,Casey Mears,Fontana,13,8,250,250,10,2004,running
2547,Casey Mears,Charlotte,14,7,400,400,12,2004,running
2548,Casey Mears,Pocono,21,10,200,200,14,2004,running
2549,Casey Mears,Sonoma,29,7,110,110,16,2004,running
2550,Casey Mears,Chicago,12,15,267,267,18,2004,running
2551,Casey Mears,Pocono,1,18,200,200,20,2004,running
2552,Casey Mears,Watkins Glen,16,4,90,90,22,2004,running
2553,Casey Mears,Bristol,22,30,433,500,24,2004,crash
2554,Casey Mears,Richmond,29,35,352,400,26,2004,running
2555,Casey Mears,Dover,26,24,395,400,28,2004,running
2556,Casey Mears,Kansas,21,31,243,267,30,2004,running
2557,Casey Mears,Martinsville,28,29,496,500,32,2004,running
2558,Casey Mears,Phoenix,7,34,306,315,34,2004,crash
2559,Casey Mears,Homestead,41,26,268,271,36,2004,running
2560,Casey Mears,Fontana,16,22,249,250,2,2005,running
2561,Casey Mears,Atlanta,15,19,324,325,4,2005,running
2562,Casey Mears,Martinsville,24,17,499,500,6,2005,running
2563,Casey Mears,Phoenix,32,39,243,312,8,2005,running
2564,Casey Mears,Darlington,16,39,285,370,10,2005,running
2565,Casey Mears,Charlotte,24,34,338,400,12,2005,running
2566,Casey Mears,Pocono,20,18,201,201,14,2005,running
2567,Casey Mears,Sonoma,36,20,110,110,16,2005,running
2568,Casey Mears,Chicago,3,9,267,267,18,2005,running
2569,Casey Mears,Pocono,42,21,203,203,20,2005,running
2570,Casey Mears,Watkins Glen,24,23,92,92,22,2005,running
2571,Casey Mears,Bristol,14,34,427,500,24,2005,running
2572,Casey Mears,Richmond,17,23,399,400,26,2005,running
2573,Casey Mears,Dover,23,10,404,404,28,2005,running
2574,Casey Mears,Kansas,34,8,267,267,30,2005,running
2575,Casey Mears,Martinsville,16,22,499,500,32,2005,running
2576,Casey Mears,Fort Worth,35,4,334,334,34,2005,running
2577,Casey Mears,Homestead,6,5,267,267,36,2005,running
2578,Casey Mears,Fontana,20,7,251,251,2,2006,running
2579,Casey Mears,Atlanta,10,21,324,325,4,2006,running
2580,Casey Mears,Martinsville,32,27,456,500,6,2006,running
2581,Casey Mears,Phoenix,12,20,311,312,8,2006,running
2582,Casey Mears,Richmond,3,17,399,400,10,2006,running
2583,Casey Mears,Charlotte,30,23,398,400,12,2006,running
2584,Casey Mears,Pocono,22,43,1,200,14,2006,crash
2585,Casey Mears,Sonoma,34,20,110,110,16,2006,running
2586,Casey Mears,Chicago,11,25,270,270,18,2006,running
2587,Casey Mears,Pocono,31,23,200,200,20,2006,running
2588,Casey Mears,Watkins Glen,17,35,89,90,22,2006,running
2589,Casey Mears,Bristol,11,17,499,500,24,2006,running
2590,Casey Mears,Richmond,13,11,400,400,26,2006,running
2591,Casey Mears,Dover,24,22,397,400,28,2006,running
2592,Casey Mears,Talladega,31,30,185,188,30,2006,running
2593,Casey Mears,Martinsville,19,6,500,500,32,2006,running
2594,Casey Mears,Fort Worth,25,7,339,339,34,2006,running
2595,Casey Mears,Homestead,39,32,261,268,36,2006,engine
2596,Casey Mears,Fontana,10,31,246,250,2,2007,running
2597,Casey Mears,Atlanta,34,28,323,325,4,2007,running
2598,Casey Mears,Martinsville,35,42,371,500,6,2007,running
2599,Casey Mears,Phoenix,13,37,303,312,8,2007,running
2600,Casey Mears,Richmond,15,18,400,400,10,2007,running
2601,Casey Mears,Charlotte,16,1,400,400,12,2007,running
2602,Casey Mears,Pocono,12,4,106,106,14,2007,running
2603,Casey Mears,Sonoma,38,27,110,110,16,2007,running
2604,Casey Mears,Daytona,21,19,160,160,18,2007,running
2605,Casey Mears,Indianapolis,9,35,132,160,20,2007,running
2606,Casey Mears,Watkins Glen,19,15,90,90,22,2007,running
2607,Casey Mears,Bristol,30,22,498,500,24,2007,running
2608,Casey Mears,Richmond,23,17,400,400,26,2007,running
2609,Casey Mears,Dover,17,6,400,400,28,2007,running
2610,Casey Mears,Talladega,29,6,188,188,30,2007,running
2611,Casey Mears,Martinsville,22,20,506,506,32,2007,running
2612,Casey Mears,Fort Worth,9,31,302,334,34,2007,running
2613,Casey Mears,Homestead,21,16,267,267,36,2007,running
2614,Casey Mears,Fontana,5,42,20,250,2,2008,crash
2615,Casey Mears,Atlanta,39,17,324,325,4,2008,running
2616,Casey Mears,Martinsville,39,7,500,500,6,2008,running
2617,Casey Mears,Phoenix,30,11,311,312,8,2008,running
2618,Casey Mears,Richmond,16,36,354,410,10,2008,crash
2619,Casey Mears,Charlotte,21,29,396,400,12,2008,running
2620,Casey Mears,Pocono,34,26,200,200,14,2008,running
2621,Casey Mears,Sonoma,23,5,112,112,16,2008,running
2622,Casey Mears,Daytona,16,34,152,162,18,2008,running
2623,Casey Mears,Indianapolis,31,26,160,160,20,2008,running
2624,Casey Mears,Watkins Glen,24,19,90,90,22,2008,running
2625,Casey Mears,Bristol,17,41,214,500,24,2008,crash
2626,Casey Mears,Richmond,25,11,400,400,26,2008,running
2627,Casey Mears,Dover,31,15,400,400,28,2008,running
2628,Casey Mears,Talladega,2,14,190,190,30,2008,running
2629,Casey Mears,Martinsville,23,6,504,504,32,2008,running
2630,Casey Mears,Fort Worth,14,14,333,334,34,2008,running
2631,Casey Mears,Homestead,12,8,267,267,36,2008,running
2632,Casey Mears,Fontana,29,24,249,250,2,2009,running
2633,Casey Mears,Atlanta,25,16,328,330,4,2009,running
2634,Casey Mears,Martinsville,25,21,499,500,6,2009,running
2635,Casey Mears,Phoenix,38,20,311,312,8,2009,running
2636,Casey Mears,Richmond,41,9,400,400,10,2009,running
2637,Casey Mears,Charlotte,36,33,226,227,12,2009,running
2638,Casey Mears,Pocono,21,14,200,200,14,2009,running
2639,Casey Mears,Sonoma,21,23,113,113,16,2009,running
2640,Casey Mears,Daytona,20,34,144,160,18,2009,running
2641,Casey Mears,Indianapolis,27,19,160,160,20,2009,running
2642,Casey Mears,Watkins Glen,11,15,90,90,22,2009,running
2643,Casey Mears,Bristol,7,13,500,500,24,2009,running
2644,Casey Mears,Richmond,38,30,398,400,26,2009,running
2645,Casey Mears,Dover,29,17,400,400,28,2009,running
2646,Casey Mears,Fontana,16,11,250,250,30,2009,running
2647,Casey Mears,Martinsville,6,18,501,501,32,2009,running
2648,Casey Mears,Fort Worth,36,21,332,334,34,2009,running
2649,Casey Mears,Homestead,15,19,267,267,36,2009,running
2650,Casey Mears,Richmond,13,26,399,400,10,2010,running
2651,Casey Mears,Charlotte,13,29,396,400,13,2010,running
2652,Casey Mears,Michigan,32,36,149,200,15,2010,crash
2653,Casey Mears,Chicago,35,40,49,267,19,2010,brakes
2654,Casey Mears,Bristol,43,39,58,500,24,2010,electrical
2655,Casey Mears,Richmond,18,21,398,400,26,2010,running
2656,Casey Mears,Dover,26,29,395,400,28,2010,running
2657,Casey Mears,Fontana,12,25,200,200,30,2010,running
2658,Casey Mears,Talladega,9,24,188,188,33,2010,running
2659,Casey Mears,Phoenix,24,24,311,312,35,2010,running
2660,Casey Mears,Phoenix,27,18,311,312,2,2011,running
2661,Casey Mears,Bristol,43,37,427,500,4,2011,running
2662,Casey Mears,Martinsville,30,36,457,500,6,2011,running
