,qual_pos,driver,qual_time,race_num,year
2839,23,   Chris Buescher,   ,2,2020
2840,25,   Tyler Reddick,   ,2,2020
2841,27,   Bubba Wallace,   ,2,2020
2842,29,   John Hunter Nemechek,   ,2,2020
2843,31,   Joey Gase,   ,2,2020
2844,33,   Brennan Poole,   ,2,2020
2845,35,   Daniel Suarez,   ,2,2020
2846,37,   J.J. Yeley,   ,2,2020
2847,2,"   Martin Truex, Jr.",   ,2,2020
2848,4,   Denny Hamlin,   ,2,2020
2849,6,   Kyle Larson,   ,2,2020
2850,8,   Brad Keselowski,   ,2,2020
2851,10,   Chase Elliott,   ,2,2020
2852,12,   Alex Bowman,   ,2,2020
2853,14,   Aric Almirola,   ,2,2020
2854,16,   Erik Jones,   ,2,2020
2855,18,   Jimmie Johnson,   ,2,2020
2856,20,   Ryan Preece,   ,2,2020
2857,22,   Christopher Bell,   ,2,2020
2858,24,   Ty Dillon,   ,2,2020
2859,26,"   Ricky Stenhouse, Jr.",   ,2,2020
2860,28,   Michael McDowell,   ,2,2020
2861,30,   Corey LaJoie,   ,2,2020
2862,32,   Quin Houff,   ,2,2020
2863,34,   Garrett Smithley,   ,2,2020
2864,36,   Reed Sorenson,   ,2,2020
2865,38,   Timmy Hill,   ,2,2020
2866,1,   Clint Bowyer,40.086   ,3,2020
2867,3,   Alex Bowman,40.143   ,3,2020
2868,5,   Kevin Harvick,40.250   ,3,2020
2869,7,   Joey Logano,40.284   ,3,2020
2870,9,   Kyle Larson,40.341   ,3,2020
2871,11,   Chris Buescher,40.367   ,3,2020
2872,13,   Chase Elliott,40.485   ,3,2020
2873,15,   Brad Keselowski,40.491   ,3,2020
2874,17,   Kyle Busch,40.516   ,3,2020
2875,19,   Tyler Reddick,40.583   ,3,2020
2876,21,   William Byron,40.610   ,3,2020
2877,23,   John Hunter Nemechek,40.699   ,3,2020
2878,25,   Austin Dillon,40.750   ,3,2020
2879,27,   Ross Chastain,40.783   ,3,2020
2880,29,   Erik Jones,40.955   ,3,2020
2881,31,   Daniel Suarez,41.511   ,3,2020
2882,33,   Reed Sorenson,41.975   ,3,2020
2883,35,   Quin Houff,42.657   ,3,2020
2884,37,   Timmy Hill,43.729   ,3,2020
2885,2,   Jimmie Johnson,40.093   ,3,2020
2886,4,   Kurt Busch,40.233   ,3,2020
2887,6,   Aric Almirola,40.280   ,3,2020
2888,8,   Michael McDowell,40.304   ,3,2020
2889,10,"   Ricky Stenhouse, Jr.",40.351   ,3,2020
2890,12,   Matt DiBenedetto,40.428   ,3,2020
2891,14,   Bubba Wallace,40.487   ,3,2020
2892,16,   Ryan Blaney,40.503   ,3,2020
2893,18,   Cole Custer,40.519   ,3,2020
2894,20,   Ryan Preece,40.587   ,3,2020
2895,22,   Christopher Bell,40.698   ,3,2020
2896,24,   Ty Dillon,40.738   ,3,2020
2897,26,   Corey LaJoie,40.761   ,3,2020
2898,28,   Denny Hamlin,40.790   ,3,2020
2899,30,   J.J. Yeley,41.484   ,3,2020
2900,32,   Brennan Poole,41.819   ,3,2020
2901,34,   Joey Gase,42.375   ,3,2020
2902,36,   Garrett Smithley,42.842   ,3,2020
2903,38,"   Martin Truex, Jr.",   ,3,2020
2904,1,   Chase Elliott,26.065   ,4,2020
2905,3,   Denny Hamlin,26.117   ,4,2020
2906,5,   Ryan Blaney,26.190   ,4,2020
2907,7,   Kurt Busch,26.197   ,4,2020
2908,9,   Matt DiBenedetto,26.222   ,4,2020
2909,11,   Erik Jones,26.257   ,4,2020
2910,13,   Joey Logano,26.287   ,4,2020
2911,15,   Christopher Bell,26.295   ,4,2020
2912,17,   William Byron,26.364   ,4,2020
2913,19,"   Ricky Stenhouse, Jr.",26.448   ,4,2020
2914,21,   Jimmie Johnson,26.481   ,4,2020
2915,23,   Chris Buescher,26.512   ,4,2020
2916,25,   Ty Dillon,26.528   ,4,2020
2917,27,   Bubba Wallace,26.635   ,4,2020
2918,29,   Tyler Reddick,26.693   ,4,2020
2919,31,   Daniel Suarez,26.873   ,4,2020
2920,33,   J.J. Yeley,27.169   ,4,2020
2921,35,   Reed Sorenson,27.395   ,4,2020
2922,37,   Joey Gase,27.533   ,4,2020
2923,2,   Kevin Harvick,26.110   ,4,2020
2924,4,   Kyle Larson,26.162   ,4,2020
2925,6,   Aric Almirola,26.190   ,4,2020
2926,8,   Alex Bowman,26.216   ,4,2020
2927,10,   Kyle Busch,26.230   ,4,2020
2928,12,"   Martin Truex, Jr.",26.278   ,4,2020
2929,14,   Brad Keselowski,26.289   ,4,2020
2930,16,   Cole Custer,26.339   ,4,2020
2931,18,   Clint Bowyer,26.388   ,4,2020
2932,20,   Ryan Preece,26.449   ,4,2020
2933,22,   Michael McDowell,26.502   ,4,2020
2934,24,   Ross Chastain,26.527   ,4,2020
2935,26,   John Hunter Nemechek,26.541   ,4,2020
2936,28,   Corey LaJoie,26.668   ,4,2020
2937,30,   Austin Dillon,26.772   ,4,2020
2938,32,   Brennan Poole,26.909   ,4,2020
2939,34,   Quin Houff,27.211   ,4,2020
2940,36,   Garrett Smithley,27.464   ,4,2020
2941,38,   Timmy Hill,27.584   ,4,2020
2942,1,   Brad Keselowski,   ,5,2020
2943,3,   Matt DiBenedetto,   ,5,2020
2944,5,   Aric Almirola,   ,5,2020
2945,7,   Ryan Blaney,   ,5,2020
2946,9,   Joey Logano,   ,5,2020
2947,11,   Chase Elliott,   ,5,2020
2948,13,   Clint Bowyer,   ,5,2020
2949,15,"   Martin Truex, Jr.",   ,5,2020
2950,17,   Bubba Wallace,   ,5,2020
2951,19,   Corey LaJoie,   ,5,2020
2952,21,   Ryan Newman,   ,5,2020
2953,23,"   Ricky Stenhouse, Jr.",   ,5,2020
2954,25,   Ryan Preece,   ,5,2020
2955,27,   Quin Houff,   ,5,2020
2956,29,   Tyler Reddick,   ,5,2020
2957,31,   Michael McDowell,   ,5,2020
2958,33,   Ty Dillon,   ,5,2020
2959,35,   Brennan Poole,   ,5,2020
2960,37,   Daniel Suarez,   ,5,2020
2961,39,   B.J. McLeod,   ,5,2020
2962,2,   Alex Bowman,   ,5,2020
2963,4,   Kyle Busch,   ,5,2020
2964,6,   Kevin Harvick,   ,5,2020
2965,8,   Jimmie Johnson,   ,5,2020
2966,10,   Denny Hamlin,   ,5,2020
2967,12,   Matt Kenseth,   ,5,2020
2968,14,   Cole Custer,   ,5,2020
2969,16,   Austin Dillon,   ,5,2020
2970,18,   William Byron,   ,5,2020
2971,20,   Erik Jones,   ,5,2020
2972,22,   Kurt Busch,   ,5,2020
2973,24,   Chris Buescher,   ,5,2020
2974,26,   Garrett Smithley,   ,5,2020
2975,28,   Christopher Bell,   ,5,2020
2976,30,   J.J. Yeley,   ,5,2020
2977,32,   Joey Gase,   ,5,2020
2978,34,   John Hunter Nemechek,   ,5,2020
2979,36,   Reed Sorenson,   ,5,2020
2980,38,   Timmy Hill,   ,5,2020
2981,40,   Josh Bilicki,   ,5,2020
2982,1,   Ryan Preece,   ,6,2020
2983,3,   Joey Logano,   ,6,2020
2984,5,   Ryan Blaney,   ,6,2020
2985,7,   Matt DiBenedetto,   ,6,2020
2986,9,   Aric Almirola,   ,6,2020
2987,11,   Matt Kenseth,   ,6,2020
2988,13,   Erik Jones,   ,6,2020
2989,15,"   Martin Truex, Jr.",   ,6,2020
2990,17,   Chase Elliott,   ,6,2020
2991,19,   Alex Bowman,   ,6,2020
2992,21,   Bubba Wallace,   ,6,2020
2993,23,   Michael McDowell,   ,6,2020
2994,25,   Daniel Suarez,   ,6,2020
2995,27,   Brennan Poole,   ,6,2020
2996,29,   Ross Chastain,   ,6,2020
2997,31,   Corey LaJoie,   ,6,2020
2998,33,   Timmy Hill,   ,6,2020
2999,35,   Quin Houff,   ,6,2020
3000,37,   Jimmie Johnson,   ,6,2020
3001,39,"   Ricky Stenhouse, Jr.",   ,6,2020
3002,2,   Ty Dillon,   ,6,2020
3003,4,   Clint Bowyer,   ,6,2020
3004,6,   Ryan Newman,   ,6,2020
3005,8,   Brad Keselowski,   ,6,2020
3006,10,   Austin Dillon,   ,6,2020
3007,12,   John Hunter Nemechek,   ,6,2020
3008,14,   Tyler Reddick,   ,6,2020
3009,16,   Denny Hamlin,   ,6,2020
3010,18,   Kurt Busch,   ,6,2020
3011,20,   Kevin Harvick,   ,6,2020
3012,22,   Cole Custer,   ,6,2020
3013,24,   Christopher Bell,   ,6,2020
3014,26,   Kyle Busch,   ,6,2020
3015,28,   Gray Gaulding,   ,6,2020
3016,30,   Joey Gase,   ,6,2020
3017,32,   Chris Buescher,   ,6,2020
3018,34,   William Byron,   ,6,2020
3019,36,   Garrett Smithley,   ,6,2020
3020,38,   B.J. McLeod,   ,6,2020
3021,1,   Kurt Busch,29.790   ,7,2020
3022,3,   Chase Elliott,29.834   ,7,2020
3023,5,   Tyler Reddick,29.850   ,7,2020
3024,7,   Joey Logano,29.925   ,7,2020
3025,9,   Brad Keselowski,29.953   ,7,2020
3026,11,   Kyle Busch,30.019   ,7,2020
3027,13,   Denny Hamlin,30.027   ,7,2020
3028,15,   Christopher Bell,30.042   ,7,2020
3029,17,"   Ricky Stenhouse, Jr.",30.071   ,7,2020
3030,19,   Chris Buescher,30.081   ,7,2020
3031,21,   Ross Chastain,30.150   ,7,2020
3032,23,   Bubba Wallace,30.172   ,7,2020
3033,25,   John Hunter Nemechek,30.254   ,7,2020
3034,27,   Michael McDowell,30.324   ,7,2020
3035,29,   Ryan Preece,30.352   ,7,2020
3036,31,   Gray Gaulding,31.160   ,7,2020
3037,33,   Matt DiBenedetto,31.452   ,7,2020
3038,35,   Brennan Poole,31.502   ,7,2020
3039,37,   Daniel Suarez,31.858   ,7,2020
3040,39,   Joey Gase,33.538   ,7,2020
3041,2,   Jimmie Johnson,29.799   ,7,2020
3042,4,   Matt Kenseth,29.847   ,7,2020
3043,6,   Austin Dillon,29.877   ,7,2020
3044,8,"   Martin Truex, Jr.",29.946   ,7,2020
3045,10,   William Byron,29.956   ,7,2020
3046,12,   Alex Bowman,30.020   ,7,2020
3047,14,   Erik Jones,30.033   ,7,2020
3048,16,   Ty Dillon,30.059   ,7,2020
3049,18,   Ryan Newman,30.072   ,7,2020
3050,20,   Clint Bowyer,30.095   ,7,2020
3051,22,   Kevin Harvick,30.156   ,7,2020
3052,24,   Corey LaJoie,30.183   ,7,2020
3053,26,   Ryan Blaney,30.313   ,7,2020
3054,28,   Cole Custer,30.334   ,7,2020
3055,30,   Quin Houff,30.848   ,7,2020
3056,32,   Timmy Hill,31.234   ,7,2020
3057,34,   J.J. Yeley,31.480   ,7,2020
3058,36,   B.J. McLeod,31.590   ,7,2020
3059,38,   Garrett Smithley,31.971   ,7,2020
3060,40,   Aric Almirola,   ,7,2020
3061,1,   William Byron,   ,8,2020
3062,3,   Michael McDowell,   ,8,2020
3063,5,   John Hunter Nemechek,   ,8,2020
3064,7,   Austin Dillon,   ,8,2020
3065,9,   Cole Custer,   ,8,2020
3066,11,   Chris Buescher,   ,8,2020
3067,13,   Tyler Reddick,   ,8,2020
3068,15,"   Martin Truex, Jr.",   ,8,2020
3069,17,   Kyle Busch,   ,8,2020
3070,19,   Chase Elliott,   ,8,2020
3071,21,   Reed Sorenson,   ,8,2020
3072,23,   Corey LaJoie,   ,8,2020
3073,25,   Ty Dillon,   ,8,2020
3074,27,   Ryan Newman,   ,8,2020
3075,29,   Denny Hamlin,   ,8,2020
3076,31,   J.J. Yeley,   ,8,2020
3077,33,   Garrett Smithley,   ,8,2020
3078,35,   Quin Houff,   ,8,2020
3079,37,   Josh Bilicki,   ,8,2020
3080,39,   Clint Bowyer,   ,8,2020
3081,2,   Alex Bowman,   ,8,2020
3082,4,   Matt DiBenedetto,   ,8,2020
3083,6,   Aric Almirola,   ,8,2020
3084,8,   Joey Logano,   ,8,2020
3085,10,   Erik Jones,   ,8,2020
3086,12,   Christopher Bell,   ,8,2020
3087,14,   Kurt Busch,   ,8,2020
3088,16,   Kevin Harvick,   ,8,2020
3089,18,   Ryan Blaney,   ,8,2020
3090,20,   Brad Keselowski,   ,8,2020
3091,22,   Ryan Preece,   ,8,2020
3092,24,"   Ricky Stenhouse, Jr.",   ,8,2020
3093,26,   Matt Kenseth,   ,8,2020
3094,28,   Daniel Suarez,   ,8,2020
3095,30,   Brennan Poole,   ,8,2020
3096,32,   B.J. McLeod,   ,8,2020
3097,34,   Timmy Hill,   ,8,2020
3098,36,   Joey Gase,   ,8,2020
3099,38,   Bubba Wallace,   ,8,2020
3100,40,   Jimmie Johnson,   ,8,2020
3101,1,   Brad Keselowski,   ,9,2020
3102,3,   Joey Logano,   ,9,2020
3103,5,"   Martin Truex, Jr.",   ,9,2020
3104,7,   Kyle Busch,   ,9,2020
3105,9,   Matt DiBenedetto,   ,9,2020
3106,11,   Alex Bowman,   ,9,2020
3107,13,   William Byron,   ,9,2020
3108,15,   Erik Jones,   ,9,2020
3109,17,   Ryan Newman,   ,9,2020
3110,19,   Chris Buescher,   ,9,2020
3111,21,   Tyler Reddick,   ,9,2020
3112,23,   Clint Bowyer,   ,9,2020
3113,25,   Michael McDowell,   ,9,2020
3114,27,   Joey Gase,   ,9,2020
3115,29,   Ty Dillon,   ,9,2020
3116,31,   Garrett Smithley,   ,9,2020
3117,33,   Ryan Preece,   ,9,2020
3118,35,   Christopher Bell,   ,9,2020
3119,37,   Daniel Suarez,   ,9,2020
3120,39,   B.J. McLeod,   ,9,2020
3121,2,   Aric Almirola,   ,9,2020
3122,4,   Ryan Blaney,   ,9,2020
3123,6,   Chase Elliott,   ,9,2020
3124,8,   Kevin Harvick,   ,9,2020
3125,10,   Denny Hamlin,   ,9,2020
3126,12,   Kurt Busch,   ,9,2020
3127,14,   Matt Kenseth,   ,9,2020
3128,16,"   Ricky Stenhouse, Jr.",   ,9,2020
3129,18,   John Hunter Nemechek,   ,9,2020
3130,20,   Austin Dillon,   ,9,2020
3131,22,   Cole Custer,   ,9,2020
3132,24,   Jimmie Johnson,   ,9,2020
3133,26,   Bayley Currey,   ,9,2020
3134,28,   Quin Houff,   ,9,2020
3135,30,   Gray Gaulding,   ,9,2020
3136,32,   Corey LaJoie,   ,9,2020
3137,34,   Brennan Poole,   ,9,2020
3138,36,   Bubba Wallace,   ,9,2020
3139,38,   Timmy Hill,   ,9,2020
3140,40,   J.J. Yeley,   ,9,2020
3141,1,   Chase Elliott,   ,10,2020
3142,3,   Joey Logano,   ,10,2020
3143,5,   Clint Bowyer,   ,10,2020
3144,7,   Ryan Blaney,   ,10,2020
3145,9,   Kevin Harvick,   ,10,2020
3146,11,"   Martin Truex, Jr.",   ,10,2020
3147,13,   Chris Buescher,   ,10,2020
3148,15,   Jimmie Johnson,   ,10,2020
3149,17,   Ryan Newman,   ,10,2020
3150,19,   Matt Kenseth,   ,10,2020
3151,21,   Matt DiBenedetto,   ,10,2020
3152,23,   Bubba Wallace,   ,10,2020
3153,25,   Corey LaJoie,   ,10,2020
3154,27,   Christopher Bell,   ,10,2020
3155,29,   Ryan Preece,   ,10,2020
3156,31,   Cole Custer,   ,10,2020
3157,33,   Brennan Poole,   ,10,2020
3158,35,   Quin Houff,   ,10,2020
3159,37,   Daniel Suarez,   ,10,2020
3160,39,   B.J. McLeod,   ,10,2020
3161,2,   Aric Almirola,   ,10,2020
3162,4,   Kyle Busch,   ,10,2020
3163,6,   Brad Keselowski,   ,10,2020
3164,8,   Alex Bowman,   ,10,2020
3165,10,   Denny Hamlin,   ,10,2020
3166,12,   Kurt Busch,   ,10,2020
3167,14,   Erik Jones,   ,10,2020
3168,16,   Austin Dillon,   ,10,2020
3169,18,   John Hunter Nemechek,   ,10,2020
3170,20,   William Byron,   ,10,2020
3171,22,"   Ricky Stenhouse, Jr.",   ,10,2020
3172,24,   Tyler Reddick,   ,10,2020
3173,26,   Joey Gase,   ,10,2020
3174,28,   Ty Dillon,   ,10,2020
3175,30,   J.J. Yeley,   ,10,2020
3176,32,   Josh Bilicki,   ,10,2020
3177,34,   Garrett Smithley,   ,10,2020
3178,36,   Michael McDowell,   ,10,2020
3179,38,   Timmy Hill,   ,10,2020
3180,40,   Reed Sorenson,   ,10,2020
3181,1,   Ryan Blaney,   ,11,2020
3182,3,   Joey Logano,   ,11,2020
3183,5,"   Martin Truex, Jr.",   ,11,2020
3184,7,   Kyle Busch,   ,11,2020
3185,9,   Kurt Busch,   ,11,2020
3186,11,   Chase Elliott,   ,11,2020
3187,13,   Erik Jones,   ,11,2020
3188,15,   William Byron,   ,11,2020
3189,17,"   Ricky Stenhouse, Jr.",   ,11,2020
3190,19,   Matt DiBenedetto,   ,11,2020
3191,21,   Jimmie Johnson,   ,11,2020
3192,23,   Bubba Wallace,   ,11,2020
3193,25,   Corey LaJoie,   ,11,2020
3194,27,   Cole Custer,   ,11,2020
3195,29,   Michael McDowell,   ,11,2020
3196,31,   Brennan Poole,   ,11,2020
3197,33,   David Starr,   ,11,2020
3198,35,   Garrett Smithley,   ,11,2020
3199,37,   Daniel Suarez,   ,11,2020
3200,39,   Reed Sorenson,   ,11,2020
3201,2,   Aric Almirola,   ,11,2020
3202,4,   Clint Bowyer,   ,11,2020
3203,6,   Brad Keselowski,   ,11,2020
3204,8,   Alex Bowman,   ,11,2020
3205,10,   Kevin Harvick,   ,11,2020
3206,12,   Denny Hamlin,   ,11,2020
3207,14,   Tyler Reddick,   ,11,2020
3208,16,   Ryan Newman,   ,11,2020
3209,18,   John Hunter Nemechek,   ,11,2020
3210,20,   Matt Kenseth,   ,11,2020
3211,22,   Austin Dillon,   ,11,2020
3212,24,   Chris Buescher,   ,11,2020
3213,26,   J.J. Yeley,   ,11,2020
3214,28,   Ryan Preece,   ,11,2020
3215,30,   Ty Dillon,   ,11,2020
3216,32,   Christopher Bell,   ,11,2020
3217,34,   Quin Houff,   ,11,2020
3218,36,   Joey Gase,   ,11,2020
3219,38,   Timmy Hill,   ,11,2020
3220,1,   Denny Hamlin,   ,12,2020
3221,3,   Brad Keselowski,   ,12,2020
3222,5,   Chase Elliott,   ,12,2020
3223,7,   Kevin Harvick,   ,12,2020
3224,9,   Jimmie Johnson,   ,12,2020
3225,11,   Ryan Blaney,   ,12,2020
3226,13,   Chris Buescher,   ,12,2020
3227,15,   Erik Jones,   ,12,2020
3228,17,   Bubba Wallace,   ,12,2020
3229,19,"   Ricky Stenhouse, Jr.",   ,12,2020
3230,21,   Aric Almirola,   ,12,2020
3231,23,   Matt DiBenedetto,   ,12,2020
3232,25,   J.J. Yeley,   ,12,2020
3233,27,   Josh Bilicki,   ,12,2020
3234,29,   Joey Gase,   ,12,2020
3235,31,   Quin Houff,   ,12,2020
3236,33,   Ryan Preece,   ,12,2020
3237,35,   Cole Custer,   ,12,2020
3238,37,   Daniel Suarez,   ,12,2020
3239,2,   Joey Logano,   ,12,2020
3240,4,   Kyle Busch,   ,12,2020
3241,6,"   Martin Truex, Jr.",   ,12,2020
3242,8,   Alex Bowman,   ,12,2020
3243,10,   Kurt Busch,   ,12,2020
3244,12,   Clint Bowyer,   ,12,2020
3245,14,   Ryan Newman,   ,12,2020
3246,16,   Austin Dillon,   ,12,2020
3247,18,   John Hunter Nemechek,   ,12,2020
3248,20,   Matt Kenseth,   ,12,2020
3249,22,   William Byron,   ,12,2020
3250,24,   Tyler Reddick,   ,12,2020
3251,26,   Corey LaJoie,   ,12,2020
3252,28,   Brennan Poole,   ,12,2020
3253,30,   Michael McDowell,   ,12,2020
3254,32,   Ty Dillon,   ,12,2020
3255,34,   B.J. McLeod,   ,12,2020
3256,36,   Christopher Bell,   ,12,2020
3257,38,   Timmy Hill,   ,12,2020
3258,1,"   Martin Truex, Jr.",   ,13,2020
3259,3,   Kyle Busch,   ,13,2020
3260,5,   Kevin Harvick,   ,13,2020
3261,7,   Kurt Busch,   ,13,2020
3262,9,   Joey Logano,   ,13,2020
3263,11,   Chase Elliott,   ,13,2020
3264,13,   Matt Kenseth,   ,13,2020
3265,15,   Aric Almirola,   ,13,2020
3266,17,   Austin Dillon,   ,13,2020
3267,19,   William Byron,   ,13,2020
3268,21,   Chris Buescher,   ,13,2020
3269,23,   Matt DiBenedetto,   ,13,2020
3270,25,   Corey LaJoie,   ,13,2020
3271,27,   Brennan Poole,   ,13,2020
3272,29,   Gray Gaulding,   ,13,2020
3273,31,   Ryan Preece,   ,13,2020
3274,33,   Ty Dillon,   ,13,2020
3275,35,   Christopher Bell,   ,13,2020
3276,37,   Daniel Suarez,   ,13,2020
3277,39,   Brendan Gaughan,   ,13,2020
3278,2,   Denny Hamlin,   ,13,2020
3279,4,   Jimmie Johnson,   ,13,2020
3280,6,   Brad Keselowski,   ,13,2020
3281,8,   Alex Bowman,   ,13,2020
3282,10,   Clint Bowyer,   ,13,2020
3283,12,   Ryan Blaney,   ,13,2020
3284,14,   Ryan Newman,   ,13,2020
3285,16,   Tyler Reddick,   ,13,2020
3286,18,   Erik Jones,   ,13,2020
3287,20,"   Ricky Stenhouse, Jr.",   ,13,2020
3288,22,   John Hunter Nemechek,   ,13,2020
3289,24,   Bubba Wallace,   ,13,2020
3290,26,   Michael McDowell,   ,13,2020
3291,28,   Cole Custer,   ,13,2020
3292,30,   B.J. McLeod,   ,13,2020
3293,32,   Quin Houff,   ,13,2020
3294,34,   J.J. Yeley,   ,13,2020
3295,36,   Joey Gase,   ,13,2020
3296,38,   Timmy Hill,   ,13,2020
3297,40,   Garrett Smithley,   ,13,2020
3298,1,   Aric Almirola,   ,14,2020
3299,3,   Denny Hamlin,   ,14,2020
3300,5,   Chase Elliott,   ,14,2020
3301,7,   Kurt Busch,   ,14,2020
3302,9,   Kevin Harvick,   ,14,2020
3303,11,"   Martin Truex, Jr.",   ,14,2020
3304,13,   Ryan Newman,   ,14,2020
3305,15,   Tyler Reddick,   ,14,2020
3306,17,   Austin Dillon,   ,14,2020
3307,19,   Erik Jones,   ,14,2020
3308,21,   Matt DiBenedetto,   ,14,2020
3309,23,   Bubba Wallace,   ,14,2020
3310,25,   Cole Custer,   ,14,2020
3311,27,   Brennan Poole,   ,14,2020
3312,29,   Corey LaJoie,   ,14,2020
3313,31,   Garrett Smithley,   ,14,2020
3314,33,   J.J. Yeley,   ,14,2020
3315,35,   James Davison,   ,14,2020
3316,37,   Daniel Suarez,   ,14,2020
3317,39,   B.J. McLeod,   ,14,2020
3318,2,   Ryan Blaney,   ,14,2020
3319,4,   Kyle Busch,   ,14,2020
3320,6,   Joey Logano,   ,14,2020
3321,8,   Brad Keselowski,   ,14,2020
3322,10,   Alex Bowman,   ,14,2020
3323,12,   Jimmie Johnson,   ,14,2020
3324,14,"   Ricky Stenhouse, Jr.",   ,14,2020
3325,16,   William Byron,   ,14,2020
3326,18,   Clint Bowyer,   ,14,2020
3327,20,   John Hunter Nemechek,   ,14,2020
3328,22,   Matt Kenseth,   ,14,2020
3329,24,   Chris Buescher,   ,14,2020
3330,26,   Michael McDowell,   ,14,2020
3331,28,   Joey Gase,   ,14,2020
3332,30,   Ryan Preece,   ,14,2020
3333,32,   Quin Houff,   ,14,2020
3334,34,   Ty Dillon,   ,14,2020
3335,36,   Christopher Bell,   ,14,2020
3336,38,   Timmy Hill,   ,14,2020
3337,40,   Josh Bilicki,   ,14,2020
3338,1,   Ryan Preece,   ,15,2020
3339,3,   Kurt Busch,   ,15,2020
3340,5,   Cole Custer,   ,15,2020
3341,7,   William Byron,   ,15,2020
3342,9,   Ryan Blaney,   ,15,2020
3343,11,   Chris Buescher,   ,15,2020
3344,13,   Michael McDowell,   ,15,2020
3345,15,"   Martin Truex, Jr.",   ,15,2020
3346,17,   Christopher Bell,   ,15,2020
3347,19,   Denny Hamlin,   ,15,2020
3348,21,   Jimmie Johnson,   ,15,2020
3349,23,   Corey LaJoie,   ,15,2020
3350,25,   Chase Elliott,   ,15,2020
3351,27,   Alex Bowman,   ,15,2020
3352,29,   Brennan Poole,   ,15,2020
3353,31,   J.J. Yeley,   ,15,2020
3354,33,   Garrett Smithley,   ,15,2020
3355,35,   Timmy Hill,   ,15,2020
3356,37,   Joey Gase,   ,15,2020
3357,39,   B.J. McLeod,   ,15,2020
3358,2,   Austin Dillon,   ,15,2020
3359,4,"   Ricky Stenhouse, Jr.",   ,15,2020
3360,6,   Ryan Newman,   ,15,2020
3361,8,   Matt DiBenedetto,   ,15,2020
3362,10,   Matt Kenseth,   ,15,2020
3363,12,   Brad Keselowski,   ,15,2020
3364,14,   Clint Bowyer,   ,15,2020
3365,16,   Kyle Busch,   ,15,2020
3366,18,   Aric Almirola,   ,15,2020
3367,20,   Kevin Harvick,   ,15,2020
3368,22,   Bubba Wallace,   ,15,2020
3369,24,   John Hunter Nemechek,   ,15,2020
3370,26,   Ty Dillon,   ,15,2020
3371,28,   Daniel Suarez,   ,15,2020
3372,30,   Tyler Reddick,   ,15,2020
3373,32,   Josh Bilicki,   ,15,2020
3374,34,   James Davison,   ,15,2020
3375,36,   Joey Logano,   ,15,2020
3376,38,   Erik Jones,   ,15,2020
3377,40,   Quin Houff,   ,15,2020
3378,1,   Joey Logano,   ,16,2020
3379,3,   Alex Bowman,   ,16,2020
3380,5,   Aric Almirola,   ,16,2020
3381,7,   Kyle Busch,   ,16,2020
3382,9,   Brad Keselowski,   ,16,2020
3383,11,   Kevin Harvick,   ,16,2020
3384,13,   Tyler Reddick,   ,16,2020
3385,15,   Matt DiBenedetto,   ,16,2020
3386,17,   Bubba Wallace,   ,16,2020
3387,19,   John Hunter Nemechek,   ,16,2020
3388,21,   Matt Kenseth,   ,16,2020
3389,23,   Erik Jones,   ,16,2020
3390,25,   Joey Gase,   ,16,2020
3391,27,   Michael McDowell,   ,16,2020
3392,29,   Ty Dillon,   ,16,2020
3393,31,   Corey LaJoie,   ,16,2020
3394,33,   Quin Houff,   ,16,2020
3395,35,   Christopher Bell,   ,16,2020
3396,37,   Daniel Suarez,   ,16,2020
3397,39,   Josh Bilicki,   ,16,2020
3398,2,   Kurt Busch,   ,16,2020
3399,4,   Justin Allgaier,   ,16,2020
3400,6,   Denny Hamlin,   ,16,2020
3401,8,"   Martin Truex, Jr.",   ,16,2020
3402,10,   Chase Elliott,   ,16,2020
3403,12,   Ryan Blaney,   ,16,2020
3404,14,   Ryan Newman,   ,16,2020
3405,16,   Austin Dillon,   ,16,2020
3406,18,   William Byron,   ,16,2020
3407,20,   Chris Buescher,   ,16,2020
3408,22,   Clint Bowyer,   ,16,2020
3409,24,"   Ricky Stenhouse, Jr.",   ,16,2020
3410,26,   Brennan Poole,   ,16,2020
3411,28,   Garrett Smithley,   ,16,2020
3412,30,   Cole Custer,   ,16,2020
3413,32,   Ross Chastain,   ,16,2020
3414,34,   J.J. Yeley,   ,16,2020
3415,36,   Ryan Preece,   ,16,2020
3416,38,   Timmy Hill,   ,16,2020
3417,40,   B.J. McLeod,   ,16,2020
3418,1,   Kyle Busch,   ,17,2020
3419,3,   Kevin Harvick,   ,17,2020
3420,5,   Alex Bowman,   ,17,2020
3421,7,   Kurt Busch,   ,17,2020
3422,9,"   Martin Truex, Jr.",   ,17,2020
3423,11,   Ryan Blaney,   ,17,2020
3424,13,   Chris Buescher,   ,17,2020
3425,15,   Clint Bowyer,   ,17,2020
3426,17,   Matt Kenseth,   ,17,2020
3427,19,   Austin Dillon,   ,17,2020
3428,21,   William Byron,   ,17,2020
3429,23,   Ryan Newman,   ,17,2020
3430,25,   Garrett Smithley,   ,17,2020
3431,27,   Corey LaJoie,   ,17,2020
3432,29,   Cole Custer,   ,17,2020
3433,31,   Brennan Poole,   ,17,2020
3434,33,   Ty Dillon,   ,17,2020
3435,35,   Joey Gase,   ,17,2020
3436,37,   Daniel Suarez,   ,17,2020
3437,2,   Joey Logano,   ,17,2020
3438,4,   Aric Almirola,   ,17,2020
3439,6,   Brad Keselowski,   ,17,2020
